dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
2.546185232961306784e-04,1.050224708922664271e-03,1.635360603590469038e-03,8.626515274581176770e-03
2.340468048391505546e-04,1.459412873028775566e-03,9.139243722038862747e-03,6.615623424953006974e-03
1.779070227012543855e-04,3.019316622960449472e-03,4.029939598184623106e-03,1.450456405012338044e-02
8.453194812029063269e-05,1.493340169587446635e-03,5.597105072252593454e-03,2.326941888848861606e-03
7.323159114825077002e-05,8.672161115681701476e-04,1.143183028997895104e-03,2.651177639202311094e-03
1.082853278168640921e-04,1.517984347304521297e-03,4.856643015244448830e-03,7.910660902350482443e-03
1.716344723300606060e-04,2.468664361646968203e-03,1.073652844323656416e-02,6.329594038570952007e-03
2.241467704630451072e-04,1.292810290220164230e-03,6.406049343008447632e-03,7.077980339975527974e-03
7.052350963610923566e-05,3.601940712017041336e-03,3.789416277235615853e-03,1.311687701530455004e-02
1.611481559026291136e-04,3.572641831447662553e-03,4.523342613133318930e-03,1.226308036691791704e-02
6.090004866647460085e-05,4.570020106310385133e-03,1.186628030757636704e-02,1.295425038508326611e-02
2.409924668518030513e-04,2.454571007966521116e-03,6.345528697053256714e-03,1.674966998853837444e-02
1.516048400337286471e-04,5.507652279232180814e-03,1.163224160617856891e-02,1.975333934476698056e-02
1.105578449297706317e-04,1.813720149915375689e-03,6.264508543109184591e-03,2.209656766119170307e-02
1.630862387723977177e-04,4.866814118051577751e-03,6.361184484326104158e-03,2.190293365655222174e-02
1.420017751146693057e-04,2.310518374178969613e-03,8.831879132211324299e-03,2.398174328355565793e-02
2.065112074250564759e-04,5.711549898880240866e-03,2.208468862428194374e-02,2.646155231931483082e-02
1.958241248362111526e-04,2.986968826160275176e-03,9.833088865826965924e-03,2.716323281768461689e-02
2.343589619574268227e-04,6.199610980469997222e-03,5.853720523372781502e-03,2.882996142485214422e-02
2.920353316391217143e-04,6.588651502177979595e-04,6.976556856165170087e-03,3.004706953463018998e-02
1.947791620409475950e-04,1.099295560592171124e-03,8.336088331498318557e-03,3.346414895809864121e-02
3.898696255099729641e-04,1.919050386422622902e-03,3.877997971048680048e-03,3.318672954607181785e-02
1.354867014822129306e-04,1.402588819776079019e-03,3.521268835352908081e-03,3.490240749997790964e-02
2.873422433988195466e-04,2.292247711526315158e-03,2.499703876495832765e-03,3.600108183136195572e-02
1.343522237784137042e-04,2.807810553128760669e-03,3.053670037819198810e-03,3.577215367720439076e-02
1.154753388355886167e-04,5.192912145378228601e-03,2.842547873229424055e-03,3.700026999666478078e-02
1.653234658796255566e-04,3.309717653129351164e-03,2.061858457004754966e-03,3.698602313514833678e-02
1.047019345136543936e-04,6.315578864576252248e-03,4.902771342771513642e-03,3.562922553402322889e-02
1.134773111091132549e-04,5.614185548088857988e-03,1.737599306335999147e-03,3.826902403301710859e-02
1.395950264301181929e-04,7.232517711948708260e-03,2.323286765154496548e-03,3.846195971149896781e-02
5.741547179033236535e-05,4.815067248079790349e-03,3.475517354204561097e-03,3.809172057635948350e-02
1.061012551403178554e-04,5.105823845838335789e-03,3.216251677429535043e-03,3.876374132114321358e-02
3.259811555795653795e-04,2.458197166226215591e-03,5.997772054730727935e-03,3.896379546760596335e-02
1.198643161480267874e-04,2.997920015298580383e-03,4.151537050297487812e-03,3.495767198470609710e-02
2.457168547828861727e-04,5.536337882990549283e-03,9.739147560174613374e-03,3.474447393232129450e-02
1.613426143387664371e-04,1.261281307870149243e-03,8.150594044933597362e-03,3.509140688908169575e-02
2.042870246407316930e-04,1.776040472926077854e-03,3.086488998239504157e-03,3.159898739021246156e-02
1.810852635257930029e-04,8.378291232320589366e-03,7.873476223043152436e-03,3.125774577660883624e-02
9.216942201727388749e-05,3.606483848274449986e-03,6.536885779931209117e-03,3.083958013774669438e-02
1.286750311759189669e-04,5.516080854669695721e-03,3.446208407128422205e-03,2.795117246257378466e-02
1.530010021411345132e-04,3.490727356491596552e-03,8.010831952466899997e-03,2.699465010288928934e-02
1.735792709408880651e-04,6.321798481089681981e-03,5.126067404993257456e-03,2.214707165300375605e-02
2.427908358968224609e-04,7.014586247653898862e-03,6.314697328396068343e-03,2.060207110834590474e-02
1.665785354909881570e-04,1.196276846183701517e-02,8.862764366236310781e-03,1.962361356318688757e-02
2.629182699163396648e-04,8.925924288227174777e-03,4.130662239193798671e-03,1.831989759002514845e-02
2.512407556428333669e-04,1.099387355832893640e-02,6.562911634526109005e-03,1.449120789710843168e-02
2.944716507282101064e-05,1.283790319729910534e-02,3.678338535355617223e-03,8.790731022377248904e-03
9.763752966959086206e-05,1.027613672298621945e-02,9.430569029665008922e-04,9.500274282388879166e-03
1.879011201366451818e-04,7.067853880970230603e-03,3.095574367281543095e-03,5.576664204484356804e-03
2.337448664432316458e-04,5.366576392982676420e-03,1.893243017437647429e-03,1.059203963653153682e-02
4.737760997393718166e-05,3.068074734818584948e-03,2.225275306853056936e-03,4.036892765163213430e-03
1.871481329926967074e-04,2.632585442436646134e-03,4.035911321777619840e-03,8.701264033929477504e-03
2.744351830997511922e-04,2.147512870690000859e-03,5.522165658659874792e-03,8.664683962837264192e-03
1.042376685153536685e-04,1.701118968005118932e-03,3.556369493829699985e-03,5.963402600465784326e-03
3.280851528029078462e-04,3.614653057123053473e-03,3.933620460325484847e-03,5.480370659747102469e-03
2.398895203499171462e-04,3.981435311541715351e-03,2.078604097455515835e-03,7.816769868584301159e-03
1.824752145813159901e-04,3.671360040671582670e-03,2.201528164028526777e-03,8.908702452188567086e-03
1.134928091785129356e-04,5.128788871834782763e-03,2.905186818583432948e-03,9.021032416426601544e-03
8.266983098918384055e-05,1.171351483356862164e-02,2.171011731496837096e-03,1.039426905506812653e-02
1.283143293645951999e-04,9.669675332019329536e-03,1.414976886290299262e-03,1.091738212399226936e-02
2.205025819442093984e-04,8.319114088578790853e-03,5.595717895225362642e-03,2.338005352522766825e-02
6.481778225700076572e-05,5.430818136493492307e-03,1.160400764246287755e-02,1.144102086563300071e-02
1.817783552830777040e-04,4.149552711167994214e-03,9.508606447551967017e-03,7.120259597383885725e-03
1.462931417004842763e-04,1.868191704953434552e-03,8.917140133351091069e-03,9.896211085130715221e-03
1.842412395423969045e-04,2.173367553470570857e-03,5.748524174297984547e-03,1.519219763335151463e-02
1.434878788548752445e-04,2.383304915227439993e-03,3.340379391204681588e-04,2.657830270362376499e-02
1.627539494803790772e-04,8.005209915971676221e-03,8.155166016327953030e-03,1.757405621941551463e-02
1.359525613458019292e-04,3.033478354292681606e-03,2.961627812470470772e-03,1.917226520075212756e-02
8.048015744499484195e-05,4.735773085417479601e-04,6.340688189364936632e-03,1.837113118782536525e-02
1.166539879339714155e-04,2.241993652017763849e-03,4.456585570507287999e-03,2.141711569976222085e-02
2.066852186153848457e-04,5.705512140825964645e-04,5.031134789863220443e-03,2.206779857878291354e-02
3.072806850185850406e-04,2.088305591561933922e-03,4.453303057530022015e-03,2.176578862219997676e-02
1.635853857013340712e-04,2.356795849870365993e-03,5.639703759564829687e-03,1.479272736180301841e-02
9.655182779670250020e-05,8.072255839230116359e-03,9.261140577529069010e-03,1.822659721009256203e-02
2.161255283264679780e-04,2.190841839316603860e-03,9.521599003537635844e-03,1.622227160534980492e-02
1.683949593847789642e-04,4.065710471864728871e-03,1.732583683428886093e-02,2.297364472600859145e-02
1.298969189212034845e-04,2.338954895425656225e-02,2.387767039106803227e-02,1.256229750059990359e-02
2.542045626765887203e-05,2.576117824279099827e-02,2.577064191496456630e-02,1.365907163948242367e-02
1.957389238376953781e-04,9.810732871441775471e-03,1.227784489474140033e-02,1.103619903392748409e-02
2.070308079305078434e-04,3.719099640862051376e-03,1.000528320932952790e-02,1.342877272087669022e-02
2.073981482808064656e-04,1.827470171824821174e-02,1.200087431932263075e-02,2.282250789926356174e-02
8.273526950559173922e-05,1.293416897521056791e-02,3.479618296432545471e-03,2.323945589304211856e-02
1.942529774779846584e-04,1.047014172023012953e-02,5.265019686797876505e-03,1.651727108777320194e-02
1.441642847118045718e-04,1.663818192432951065e-02,1.162848885539489790e-03,2.271402404900837307e-02
2.164393215985799799e-04,1.086270051418728420e-02,2.202153981769612318e-03,2.083907254858493804e-02
1.368696992946102215e-04,1.192933309686143410e-02,1.132608509561688036e-02,1.194014303451950559e-02
2.116529424799528855e-04,9.722286932858457270e-03,9.884272549412806419e-03,1.278986448896158971e-02
2.880665097312857343e-04,8.206267494215701078e-03,1.151239174458557925e-02,9.837152855585581598e-03
