dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.594244986214029527e-04,9.213826941989673378e-03,1.318177642454341006e-02,1.035393805103423069e-02
1.561685729241701686e-04,9.419512335526607910e-03,1.279052458225587476e-02,1.072081216227766497e-02
1.459901194825613806e-04,9.958332550987762655e-03,1.295138462104502078e-02,1.148556256086515417e-02
1.642029294341025548e-04,1.041264739849353735e-02,1.241224304799151169e-02,1.160660783725372437e-02
1.532100318247493027e-04,1.106380514739423518e-02,1.297451298296681092e-02,1.234419908440203065e-02
1.509370531339294344e-04,1.177529978228676090e-02,1.281298055302333011e-02,1.285808298857564480e-02
1.567004033940704131e-04,1.204645574169666521e-02,1.222130691821216551e-02,1.270655975478864226e-02
1.573890101060251140e-04,1.238414165894742916e-02,1.164366840565509396e-02,1.303274387941319098e-02
1.569623334295340567e-04,1.295208492140790743e-02,1.120347383175077267e-02,1.373692894486551810e-02
1.506416373020796223e-04,1.399382625789387380e-02,1.094094915847705109e-02,1.430157875547866282e-02
1.562610075659199096e-04,1.489719891664884749e-02,1.134745814918493648e-02,1.554214794823191755e-02
1.536785081658997962e-04,1.278269607802694913e-02,9.320014259527576242e-03,1.295145552896634876e-02
1.702482704676085016e-04,1.317843028189490812e-02,8.100316804816747734e-03,1.316373176032485659e-02
1.545330681002987758e-04,1.172724582182876028e-02,7.216437467086164910e-03,1.150541056678020674e-02
1.619209796149006944e-04,1.155754405602147164e-02,6.288011243049142912e-03,1.115369302144478617e-02
1.588411190558971728e-04,1.186893743976341446e-02,6.103012620804726743e-03,1.174867384975873674e-02
1.556697750895039622e-04,1.274958076482111090e-02,6.295553058564177552e-03,1.226369869063007739e-02
1.600750460676377430e-04,1.116989604114475287e-02,6.204439117536342599e-03,1.021558377720964417e-02
1.678710524732697268e-04,1.144008450001853840e-02,6.387057461581174996e-03,1.020269471494028579e-02
1.504763072373793101e-04,1.214877868827554490e-02,6.357553227790243427e-03,9.773874351478684802e-03
1.616636342609366729e-04,1.254498486402547304e-02,7.286299397819609273e-03,9.600875229423573923e-03
1.530532261242806226e-04,1.239545859456602818e-02,7.630527554182206865e-03,9.446695963476837987e-03
1.581711540361593166e-04,1.109299263153281506e-02,6.188233799164663713e-03,8.731046300452575265e-03
1.559636027934513955e-04,7.864124453654008570e-03,4.463536445940546361e-03,7.086307563854468347e-03
1.530903110652472770e-04,7.462057407711125516e-03,4.125122826536149583e-03,7.146275876341466951e-03
1.700093214063276505e-04,8.069027177519604369e-03,4.424683730754524168e-03,7.750351382603639684e-03
1.496408812521776602e-04,8.991117231735101453e-03,4.481978727104469692e-03,9.004324502757425283e-03
1.503651040552264997e-04,9.213438880731781785e-03,4.675807300097522927e-03,9.067744549872257948e-03
1.600623138131476004e-04,8.228837339692551128e-03,4.418862230360121567e-03,8.261586370251997047e-03
1.524698476147131926e-04,6.867700043369430463e-03,4.057188576886396059e-03,7.181972461613929382e-03
1.485855010470645574e-04,7.652435070422004132e-03,4.319663290777840670e-03,8.042077855905665693e-03
1.444607993588386521e-04,7.126118105126191468e-03,4.526035574617968960e-03,8.247582042010970921e-03
1.674436965061550542e-04,6.468161945872872264e-03,4.287253674786704362e-03,6.683277546644830584e-03
1.579647232442474986e-04,7.293022450954227652e-03,5.182410917935871553e-03,7.387844313281677691e-03
1.500697591140544014e-04,6.706992047120104855e-03,5.651276913701166159e-03,6.576332745369842941e-03
1.577525902486701884e-04,6.757275898523820538e-03,6.243513022315961593e-03,6.627869850300729775e-03
1.517641858438922560e-04,6.089637820789410572e-03,6.111692027386290450e-03,6.006112419630829299e-03
1.491018459505563849e-04,5.998742851513021168e-03,6.910691617615859553e-03,6.520141829070500751e-03
1.557030731379018863e-04,6.270545760618556619e-03,7.794397329763990204e-03,6.421013200903794189e-03
1.580891529384416524e-04,5.314526362603873115e-03,6.768348551962022515e-03,5.379659728862458412e-03
1.497296811013822191e-04,5.535576191656085485e-03,7.224692446491693017e-03,5.942435482154655862e-03
1.534198529057303247e-04,4.382380742091212221e-03,6.333790572606215648e-03,5.045488290809146611e-03
1.640489067691014815e-04,4.982789746367454441e-03,6.765520977578395531e-03,5.209867233983266760e-03
1.476024290323524920e-04,4.798951612137726877e-03,6.820997611877634148e-03,5.067136709493416137e-03
1.603579836237886984e-04,4.541101190735140868e-03,6.863206877376935161e-03,5.329651784466312575e-03
1.484621575890322125e-04,4.299732355300781537e-03,6.590198886205934393e-03,4.962726113842754437e-03
1.601625077325547733e-04,4.120988418664195234e-03,6.213910340383629709e-03,4.968177813175619559e-03
1.560718111463471971e-04,4.025282798032554787e-03,6.234240584058331480e-03,5.093632608732716859e-03
1.486764456592002011e-04,4.114000389674733055e-03,5.829045513370637380e-03,4.852530298982186095e-03
1.546768828616998381e-04,4.271248340200857994e-03,6.236033012924586949e-03,4.938263925034272299e-03
1.585235879722697897e-04,4.275209007944653916e-03,6.082813249856577550e-03,4.453695177569364297e-03
1.490551806846753804e-04,4.176967570186602974e-03,6.114081156244099632e-03,4.896972324536963579e-03
1.565516114860528185e-04,4.205887763638997690e-03,6.225375973477863430e-03,5.044533264217243920e-03
1.566476948982106895e-04,4.848309591952332069e-03,6.441405517707225921e-03,5.662156710787571816e-03
1.575812988393363956e-04,5.071027148620967616e-03,6.519372847355095653e-03,6.245074596944686154e-03
1.536131850612663951e-04,5.943723161254357672e-03,6.333176450360190370e-03,6.801778604966076877e-03
1.521968562531947355e-04,5.932059429124915233e-03,5.909574196063542041e-03,6.915228775430805330e-03
1.584646386373019563e-04,7.938532076873746832e-03,7.396393812036486035e-03,9.273486669387605297e-03
1.630858338291086662e-04,8.269693668086032512e-03,7.178119549665540680e-03,9.272349812600196375e-03
1.628020850518481098e-04,8.868006928544986886e-03,6.755204673398764598e-03,9.581435419348893409e-03
1.504794363156305374e-04,8.411121648159113756e-03,6.036525562857328504e-03,9.231534453985439093e-03
1.647079235348721058e-04,9.356377152287719684e-03,6.285392757058689932e-03,1.000731396004898854e-02
1.492357295614233216e-04,9.409166160356969080e-03,5.515656367816368366e-03,1.001480578928749809e-02
1.492625887006604805e-04,9.123665531468384479e-03,5.343260036457206028e-03,9.854499097506536770e-03
1.502944912016765096e-04,9.207182984265914819e-03,5.225980480025958080e-03,9.896993652105293138e-03
1.539522936687756638e-04,9.604117924062006290e-03,5.192560478253045383e-03,8.839419171051582022e-03
1.629957083531101164e-04,9.276515808045612127e-03,4.700188634664428759e-03,8.346040488139703020e-03
1.537481977964242242e-04,1.013686173542894566e-02,6.213913448943917360e-03,7.843202658684015824e-03
1.541884805295851797e-04,1.008977710773362180e-02,6.461412524897941663e-03,7.080582968233757254e-03
1.554200069489998601e-04,1.012507688242889753e-02,6.579883761502234446e-03,6.350773188460424878e-03
1.478997916075203665e-04,9.438631351925921842e-03,5.714972288466319862e-03,7.107127269925938781e-03
1.589666843439231593e-04,7.513839800116903743e-03,4.841427777455995125e-03,6.376004498901887904e-03
1.655039868288088857e-04,6.461225988016605290e-03,4.164721037183313421e-03,6.286171580778855683e-03
1.524508049965503137e-04,6.479539597294079085e-03,3.919821145025799945e-03,6.732154572824558363e-03
1.632774944661342454e-04,6.871690980143659554e-03,4.028772548030576557e-03,7.103929324498845475e-03
1.588318103845063104e-04,7.056515972970526379e-03,3.946857719753283679e-03,7.114155947677233173e-03
1.545985697298684388e-04,7.661739015007058839e-03,4.078962616819034430e-03,7.995611393433061861e-03
1.538699357679103980e-04,6.117663939404986706e-03,3.560344338075651684e-03,6.527341324753761082e-03
1.604132639758487318e-04,6.013863547830217322e-03,3.147084113492764745e-03,6.580489646029499991e-03
1.657098220561929963e-04,6.000473215612406493e-03,3.432987460578024695e-03,6.385384097150814328e-03
1.614165417132923342e-04,5.481190941594481572e-03,3.414341866889283872e-03,5.742874845626668757e-03
1.554422803107743684e-04,5.763622473876338706e-03,3.738748743945910155e-03,5.459594935282649844e-03
1.492708351227299611e-04,6.728045291111293263e-03,4.675356120763368359e-03,6.753191376684453129e-03
1.521146924758069621e-04,6.255495314916215306e-03,5.479886697564083538e-03,5.983308694998756144e-03
1.456232207630755429e-04,6.641429795291344841e-03,6.151991331426909237e-03,6.373021063776965894e-03
1.487280713139217713e-04,6.293785633298485359e-03,6.406195173815957232e-03,6.104189739958583438e-03
1.652091620005411658e-04,5.183506777889119489e-03,6.051036605095007175e-03,5.243624279545650198e-03
1.751868102081661279e-04,5.475484977005349099e-03,6.413484539544054078e-03,5.336813032192177890e-03
1.486041371360003523e-04,5.669056103721955946e-03,7.421494969853345905e-03,5.349641820254388315e-03
1.634590155021171628e-04,4.869015221524640620e-03,6.363633141429966313e-03,5.189378186880185505e-03
1.610932813000676958e-04,4.720690950146788113e-03,6.400555696333767169e-03,4.883044168123476525e-03
1.691566976412438241e-04,3.976114673238101763e-03,5.810827703092762142e-03,4.463666735077764965e-03
1.497288283905034241e-04,4.147497303431345143e-03,5.839627353395901964e-03,4.297351402991657875e-03
1.543432724369652495e-04,4.109691325488497651e-03,6.068846134461295533e-03,4.187028469440462822e-03
1.576681585099326598e-04,3.864194863470895528e-03,5.227804948428109444e-03,3.959027052209545226e-03
1.479602148266265802e-04,4.013396898165457610e-03,5.369933842417642066e-03,4.236780000656060162e-03
1.544028281160361293e-04,3.399963390917447054e-03,5.022976693308878367e-03,3.665546181683938722e-03
1.527223874066416980e-04,3.199402494306367167e-03,4.777150315565682065e-03,3.356258627439104129e-03
1.537521274384874169e-04,3.111696495572238794e-03,4.852888407286795949e-03,2.977877280003104338e-03
1.519108607185262110e-04,3.284390655947665421e-03,5.029192669280805293e-03,3.729819403930249161e-03
1.608099073566189965e-04,3.251786470111827070e-03,5.371381044117200937e-03,3.860902320541273469e-03
1.616078295914466717e-04,3.362785214273280188e-03,5.496435457779073365e-03,3.914796521129627199e-03
1.534693140933905827e-04,3.820317898860366504e-03,5.509397194329211656e-03,4.758538174441173836e-03
1.566201290443766398e-04,5.308011377187741610e-03,6.498165962693527517e-03,6.473865576882020106e-03
1.701305664428850008e-04,5.225632492113568665e-03,5.712331020428989409e-03,6.106107938999456690e-03
1.573573226601830276e-04,6.537795465265648816e-03,6.410463905271002183e-03,7.583049829988899350e-03
1.490755551224720837e-04,7.226875859130926782e-03,6.927914206624711559e-03,8.635932984454973080e-03
1.466773470136061963e-04,7.085155195587005891e-03,6.131975945272949771e-03,8.126216177009332881e-03
1.613122276247100318e-04,9.028635395406383116e-03,6.668053588510809704e-03,9.735433775740771900e-03
1.597089665162216535e-04,9.169975111105571272e-03,6.293656162932960429e-03,1.008046603677342605e-02
1.541060569972532625e-04,8.898622988410109097e-03,5.858589390871539980e-03,9.817837615788777006e-03
1.700540835560640810e-04,9.511708393290923061e-03,5.499882003305761255e-03,1.026386674880978497e-02
1.583457997151485976e-04,9.347609705291746660e-03,4.897925933955845842e-03,9.747327258794092134e-03
1.629716263027941679e-04,8.650040489970983390e-03,4.434663367233589171e-03,8.213699630172745236e-03
1.471067850017294563e-04,9.297655364638408165e-03,5.602239283380474645e-03,8.598007648137935208e-03
1.475028834156296147e-04,9.866374794644411708e-03,5.658560173452853621e-03,7.970578869183205309e-03
1.604249475642753294e-04,9.871577251813900764e-03,6.012826915449088691e-03,7.832974770439810400e-03
1.545734354090659514e-04,9.714613981676587656e-03,6.294401438315170433e-03,7.151813386843936145e-03
1.585618852900858836e-04,9.435615328740916061e-03,6.101577419857645568e-03,6.962801395486587289e-03
1.509836411805992975e-04,8.579670603064108378e-03,5.737830343527750704e-03,6.611315806908078969e-03
1.598781648227621448e-04,6.473946411364973723e-03,4.878652867222899210e-03,5.938775658584091212e-03
1.642919299770936273e-04,6.109192780897303686e-03,4.426679146576320729e-03,6.115181597281627718e-03
1.578140807166158088e-04,5.582256615631927231e-03,3.810157868853931724e-03,5.867533959963300988e-03
1.736326434156195645e-04,7.286962480901124604e-03,4.056114473967156742e-03,7.383672007297011064e-03
1.536085480353506451e-04,7.254038528874296766e-03,3.984382302399316379e-03,7.273667720490968255e-03
1.715444605965445570e-04,6.901983527804309362e-03,3.861336171194156876e-03,7.143696042772075538e-03
1.558093110928647376e-04,6.479032599140089992e-03,3.522672027086883213e-03,6.827571297501593833e-03
1.650498647818673568e-04,6.047136446525943655e-03,2.985501480839334709e-03,6.278728383482492202e-03
1.612640437901303959e-04,5.498655090041205257e-03,3.032840671786835116e-03,5.441250115146408807e-03
1.497588064510315222e-04,6.014330379834587417e-03,3.728190193987146375e-03,6.010849345420967403e-03
1.466572521356559837e-04,6.282109264120316894e-03,4.034851883931479984e-03,5.961697929889189264e-03
1.494019203536428131e-04,6.815149788657449623e-03,5.069604586065259814e-03,6.372589486696195182e-03
1.526923977597216520e-04,6.466611562284781817e-03,5.387240120652191100e-03,6.219520902532375307e-03
1.595976408633052507e-04,5.359392578331853042e-03,5.289025012436777452e-03,5.454167619289931185e-03
1.585067210392482903e-04,6.445141961086316151e-03,6.731359474350654369e-03,5.546512923143690800e-03
1.599907054521686775e-04,5.539041734959845344e-03,6.340899738284039473e-03,5.253267486905454156e-03
1.638370956540347251e-04,5.174584195867741598e-03,6.476836849136381573e-03,5.122165516387344047e-03
1.642836746857846296e-04,4.917390854415582338e-03,6.479025985951797004e-03,4.864166995190660411e-03
1.636638396456493766e-04,4.999812926154319215e-03,6.354945006367874842e-03,5.035537274890489363e-03
1.491203193307505176e-04,4.253026862778388692e-03,5.936941876004437658e-03,4.654490796667531266e-03
1.692105979660359137e-04,3.869403104592270600e-03,5.194335145829220672e-03,4.206282208573366467e-03
1.616039477649187017e-04,4.224032099875655449e-03,5.565087614914703169e-03,4.094395316062905688e-03
1.552636642758119495e-04,3.829441826190905021e-03,5.780133458471028302e-03,4.178310570795712095e-03
1.635108669925111342e-04,3.935266872572082929e-03,5.683682653748051150e-03,3.890690069182560756e-03
1.551877060498800640e-04,3.701256956673546362e-03,5.042018129661829558e-03,3.615541832858387618e-03
1.504795020348141047e-04,3.365196262206731573e-03,5.541090218482598584e-03,3.393664747730546979e-03
1.557909730170525071e-04,3.636886231119017352e-03,5.767897118309356363e-03,3.600385542314821739e-03
1.460633768289555591e-04,3.079767423029960635e-03,5.473301460480662142e-03,3.186568097637580612e-03
1.625407869697959961e-04,3.212020202126394941e-03,5.580911247299750154e-03,3.468905016298551476e-03
1.678914144176432233e-04,3.732044047352988617e-03,5.670548301752215310e-03,4.112023299850345315e-03
1.475674812440496613e-04,4.284588163036544967e-03,5.551511461230984254e-03,4.514147022725253575e-03
1.593775566949706007e-04,4.633932045889830459e-03,5.440959703129685104e-03,5.306969707274100320e-03
1.545657958906033764e-04,5.746698240963824152e-03,6.289441105188324846e-03,6.693052240208516822e-03
1.573129212854748572e-04,5.779267985832590299e-03,5.933303605238680369e-03,6.620689565832711329e-03
1.518675507974026975e-04,7.917588311670109569e-03,7.274001428466535246e-03,8.941110270154865869e-03
1.517007244278224180e-04,8.049017952969608064e-03,6.978142721175222517e-03,9.121817366490885329e-03
1.536181627378680544e-04,8.406927742744201015e-03,6.869343708668376562e-03,9.586728487866935308e-03
1.529429059907750103e-04,9.266755757908811883e-03,6.525038245292825480e-03,9.812355457611002946e-03
1.614984471083393566e-04,1.045821706119310322e-02,6.725488059805757521e-03,1.118336116529560810e-02
1.686327023237153735e-04,7.586207037793101307e-03,4.325489779578348994e-03,8.256423242465600262e-03
1.604071852646936662e-04,8.084792317025876404e-03,5.245872780031374076e-03,9.085513306016703219e-03
1.594861445952302636e-04,9.072292157380265967e-03,4.968625408665710598e-03,9.218059112904524940e-03
1.559436822883935561e-04,8.660613922475501533e-03,5.204446334479922651e-03,8.261163665577615778e-03
1.593975552898535195e-04,1.028293176969519336e-02,5.530607250933108378e-03,8.927432273075510891e-03
1.595331681898181980e-04,9.840714128954777817e-03,5.960536780958104394e-03,7.433404190348582609e-03
1.562426795148862937e-04,1.134371561624866395e-02,6.828081810334897007e-03,8.554341279887404947e-03
1.635375156082314067e-04,9.477430516319058917e-03,5.937985853743222610e-03,6.916204453538989799e-03
1.518672093280446183e-04,8.146047078929082030e-03,5.557246487684918551e-03,5.904691832709261026e-03
1.640457110232541144e-04,7.285325134681920611e-03,4.537799111059202112e-03,6.354858282238314872e-03
1.517774127377833162e-04,6.218426231901777283e-03,4.287746102222999428e-03,6.440085346254973385e-03
1.599121537222844233e-04,6.091176906902927984e-03,3.991773109251055794e-03,6.127188970104677571e-03
1.507296612259391552e-04,6.203762530830888612e-03,3.689999180133417093e-03,6.254997180036464891e-03
1.527777792464926545e-04,7.022722288027086028e-03,3.835531575497222456e-03,7.146308823830110554e-03
1.539813570068189930e-04,7.071157115894095326e-03,3.672921991828888982e-03,7.278945994294172377e-03
1.683255723517600741e-04,7.249982672661513597e-03,3.655895176527350181e-03,7.344326397725042983e-03
1.534616047084066937e-04,5.556670482553648614e-03,3.064326750816411243e-03,5.819552385641438459e-03
1.551006427421656997e-04,5.970461231933409801e-03,3.140699553494738158e-03,6.237678601319554886e-03
1.571973832365466700e-04,6.365697732429477333e-03,3.380622217493943222e-03,6.322018539470311733e-03
1.517381993646893924e-04,6.129068706192589318e-03,3.865103419896512467e-03,5.986342987316372287e-03
1.639210037614002944e-04,6.203880831185757533e-03,4.505449749844773859e-03,6.079913465000207767e-03
1.575860661700424325e-04,6.120490697166599756e-03,4.962785059680756804e-03,5.821647216879994105e-03
1.529389504447435026e-04,6.243611805111817098e-03,5.565239648965477313e-03,5.893909744334149131e-03
1.612776487929806107e-04,6.367379622803933693e-03,6.412305590550003952e-03,6.011598703784754374e-03
1.466847298233650793e-04,5.550508280526163067e-03,5.832644895601830221e-03,5.234047086693305664e-03
1.510885495857645260e-04,5.848876688843318572e-03,6.944433207903956060e-03,5.543613183149334427e-03
1.624146962950906165e-04,5.228999508974488224e-03,6.614503766088420875e-03,5.194686615221091527e-03
1.583716430444428406e-04,4.713159842307183822e-03,6.312595123793366021e-03,5.015389879236439169e-03
1.555125828801362585e-04,4.638215610256396851e-03,6.250150626932875729e-03,4.607189648866124275e-03
1.564792973421777120e-04,4.213772494468354460e-03,5.992093419304436210e-03,4.733439964510696013e-03
1.476040732736682388e-04,4.033106452805954902e-03,5.349061809182388202e-03,4.066506679579104909e-03
1.528332238567197874e-04,4.056131106812759304e-03,6.142982167721014984e-03,4.554453814476868735e-03
1.589303537244767363e-04,3.628583481986162249e-03,5.388150745517020050e-03,3.846718767887859908e-03
1.536725089091070095e-04,3.664004379309323753e-03,5.422669840010802857e-03,3.846324574675715358e-03
1.680077162000839319e-04,3.793404272454333620e-03,5.485011224841247757e-03,3.881409582516183020e-03
1.500871701261750847e-04,3.727016855786245784e-03,5.245894393318053552e-03,3.653115219999684884e-03
1.589628144689519853e-04,3.377926481456266627e-03,5.248062037143436283e-03,3.279413175795097782e-03
1.614672326617587461e-04,3.289121423618716813e-03,5.509172106512439174e-03,3.447890851411735281e-03
1.578726556892989807e-04,3.448555748372870901e-03,5.444851618567635165e-03,3.659092666690785117e-03
1.618706538876840369e-04,3.964409229158673276e-03,5.703981076772113301e-03,4.494674388514638581e-03
1.599794195642415115e-04,4.169132859612222422e-03,5.658010638344262641e-03,4.774960027791028128e-03
1.483878006804748440e-04,5.477590277574268321e-03,6.290872696415531450e-03,6.220802400791271801e-03
1.584296549014203089e-04,6.106579992198196000e-03,6.624593131687086384e-03,7.194603540024823406e-03
1.574358527065081181e-04,7.402133697265973235e-03,7.237425212353718398e-03,8.574102390644102248e-03
1.561872399134029332e-04,7.629931598742450971e-03,6.786534005376694198e-03,8.755598058443874593e-03
1.493934227612054623e-04,7.929490194507884601e-03,6.653108418648431485e-03,8.909823382612794621e-03
1.500356806986121372e-04,8.373147115867387788e-03,6.210866480618501377e-03,9.482798461854858793e-03
1.592371626458760224e-04,7.972638215513057694e-03,5.414782933301084782e-03,8.842138698223705670e-03
1.544587390919638229e-04,8.808650996081315854e-03,5.668121575842281767e-03,9.427330857189218302e-03
1.515601466042675906e-04,1.024810632350054915e-02,5.209277125264985889e-03,1.042401306499084017e-02
1.521626428923460053e-04,8.978045755386670351e-03,4.735770352306549642e-03,8.871564746328336123e-03
1.546578946218992866e-04,8.793659404667192661e-03,4.615552989957702815e-03,8.420629996173609536e-03
1.524897897762662869e-04,9.531711352011709715e-03,4.990159369081728809e-03,8.339462579659010638e-03
1.566236017226861307e-04,8.573111934632842920e-03,5.152535824967011992e-03,6.702814971310413691e-03
1.504457214021966062e-04,1.060214171939857092e-02,6.880318977279535793e-03,7.137331011342531312e-03
1.630280540220254988e-04,9.189635007993784271e-03,6.309630844901707725e-03,6.254894106548923756e-03
1.617777585910983777e-04,8.230170699249760718e-03,5.685824571163914688e-03,6.140114902862300016e-03
1.604454308552742008e-04,7.004894642617380540e-03,4.740220167429415668e-03,5.721294684118189214e-03
1.557382665074627103e-04,6.232538276160160852e-03,4.200390623275860637e-03,6.181900575450182019e-03
1.699673707716450833e-04,6.203421690234603610e-03,3.918885174501855230e-03,6.298500795110346766e-03
1.521517142061457766e-04,6.244284419189886047e-03,4.026471402881886923e-03,6.293872244272855250e-03
1.646621940330107313e-04,6.320154200387089437e-03,3.830711002540771945e-03,6.451125226112548218e-03
1.612866043725148574e-04,7.386019581646848485e-03,4.167462423001908924e-03,7.505732412310180124e-03
1.505711662965438695e-04,7.104425929306617919e-03,3.852616531799837787e-03,7.387544272173149698e-03
1.616434637260816200e-04,6.163573507279441858e-03,3.388832333378440347e-03,6.441255946431336844e-03
1.559742638062570799e-04,6.330371707469338756e-03,3.169325470795064572e-03,6.773724199804187149e-03
1.530624524196041189e-04,5.417665540310331526e-03,2.966996330929961775e-03,5.531192755935978624e-03
1.602946057169595071e-04,6.063548210836173374e-03,3.480953437733958628e-03,6.170410922703647300e-03
1.721023525737638447e-04,6.447644009591929452e-03,4.377299042876404978e-03,6.066148506155336767e-03
1.506289455494504322e-04,6.525075857023077477e-03,4.903293423640465130e-03,6.039736744105684597e-03
1.489623955951405903e-04,6.520652497462844401e-03,5.280666364533730291e-03,6.008102071715442152e-03
1.547606879827762602e-04,6.614525438066243442e-03,6.183392845695491295e-03,6.267682469948637411e-03
1.574384433058242114e-04,6.308204528049041540e-03,6.919009150878951096e-03,5.989055858579205201e-03
1.474799698423272178e-04,5.887470549975752990e-03,6.523679661805368429e-03,5.731298841652282712e-03
1.564629624939806553e-04,5.145070047776106707e-03,5.923329766161836846e-03,5.240001259261412893e-03
1.565658112469558993e-04,4.634846113355311006e-03,5.775645068043452207e-03,4.601636315443319129e-03
1.535505781371087350e-04,4.563078023389424004e-03,6.024153139339910243e-03,4.504779437635821233e-03
1.532307696466053942e-04,4.499229094065226517e-03,5.883206257510694391e-03,4.374879811734491177e-03
1.505036556612225726e-04,3.803533964165046848e-03,5.552735063516523253e-03,4.189588403392013535e-03
1.535308792917194345e-04,4.156092520192629543e-03,5.837553975919795163e-03,4.082593645963682530e-03
1.697502953585606133e-04,4.047046096938666619e-03,5.958202513629400413e-03,4.049069341340917096e-03
1.494679258098370210e-04,3.339914744321843126e-03,4.801286368725661211e-03,3.543704601044883086e-03
1.598797833481793241e-04,3.340164462385627683e-03,4.892232900143902823e-03,3.484173115583656492e-03
1.591958554261109374e-04,3.120609402415024797e-03,4.384489416948999727e-03,3.426665438993043919e-03
1.482572953930180975e-04,3.485785552605413611e-03,4.839491960241499614e-03,3.571172185880715395e-03
1.543801876463686540e-04,3.116114106007404801e-03,4.631298404271645512e-03,3.131354350969275599e-03
1.495547000884979818e-04,3.133868342092897569e-03,4.890106172153961192e-03,3.399111161169740113e-03
1.460188705538314796e-04,3.253873363791314789e-03,5.167243394491813531e-03,3.816216026049425517e-03
1.648596221947650582e-04,4.256780201457980445e-03,6.156075024899423237e-03,4.820972113527955891e-03
1.600011137369949487e-04,5.104646965196282284e-03,5.861129063051607850e-03,5.802943423641308308e-03
