dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.695485310183420880e-04,8.031036242869904820e-03,3.971702671612667088e-03,8.293869151285090946e-03
1.606217296484916974e-04,7.718679265852916062e-03,3.897936952572929239e-03,8.067168275310411182e-03
1.692125709861463500e-04,7.942640702343673614e-03,4.555052027905286127e-03,8.084218259527192058e-03
1.588958931721740683e-04,8.105893988554579641e-03,4.922232606504790310e-03,8.066520930346147977e-03
1.590499745332030245e-04,7.852233595050182868e-03,5.746503059414770007e-03,7.401588316147496814e-03
1.687876237607907625e-04,8.439441592306499637e-03,6.772485143127412663e-03,7.566218931480004663e-03
1.651680928771785651e-04,8.473176154064286300e-03,7.638446338106175126e-03,7.575025108063253645e-03
1.690091036157713661e-04,8.460676351976871568e-03,8.805662661315853332e-03,7.654230085874350747e-03
1.740287021921437948e-04,6.921483446357250616e-03,8.179664576884968299e-03,6.950583466820322610e-03
1.474761086139037144e-04,7.361340421727554859e-03,8.873451373211599727e-03,7.022828450169011499e-03
1.614711417562597520e-04,7.215269406216938408e-03,9.239995028651902878e-03,7.412540551066658899e-03
1.512691568328845609e-04,6.349873120489916457e-03,8.547989686760397443e-03,6.168699366803542979e-03
1.468083742472730180e-04,5.831324492896523652e-03,8.257974508264410984e-03,5.823702751694935509e-03
1.485838030554239545e-04,5.312315825432013285e-03,7.597238451678486361e-03,5.588824689389328658e-03
1.508588867057717939e-04,5.232374961515517953e-03,7.682167435810291663e-03,5.527177175767864110e-03
1.660355554022141609e-04,4.868855128240867636e-03,7.211238838466464685e-03,5.041570897854479559e-03
1.532305170509420684e-04,4.217511820231509626e-03,6.881150118401566269e-03,4.811259335469704988e-03
1.599762019169617081e-04,4.744551154731862369e-03,6.942522193458863962e-03,4.572181455032744805e-03
1.640496260025361996e-04,4.444997813810809550e-03,6.572224928254094892e-03,4.600063558438491351e-03
1.612347635759955454e-04,4.309514570911775720e-03,6.695093115878156080e-03,4.331830929188803213e-03
1.452210137142186553e-04,4.153156242655517069e-03,6.705183746057313127e-03,4.362099180151422784e-03
1.529602788554979096e-04,4.051622561640973695e-03,7.101899515622074610e-03,4.332042761768383106e-03
1.654750310539905122e-04,3.949982441154049374e-03,7.158807094312776877e-03,4.222747759633781878e-03
1.515055809839268685e-04,4.297286307719850457e-03,6.900409979392742831e-03,4.861529852289834044e-03
1.593184637024770321e-04,5.760287040794803519e-03,7.357048973100701293e-03,6.862011111480774590e-03
1.655619187557432739e-04,7.147541437651972265e-03,8.187342500231209116e-03,8.095014336586089931e-03
1.479121110737961189e-04,8.269329840329110726e-03,8.601569686110418361e-03,9.153631288684724310e-03
1.541869226887665955e-04,9.812440751407853004e-03,9.559323153305963189e-03,1.135352413715990001e-02
1.561792029600516209e-04,9.633477613882409848e-03,8.497032325430668373e-03,1.068407465738190586e-02
1.548762963964465565e-04,9.260355350272553646e-03,7.541119085824760267e-03,1.067048451729498727e-02
1.577594580644793511e-04,1.003889260497136532e-02,7.678532338507274360e-03,1.147246905807246253e-02
1.567609647548469300e-04,1.168462941180247253e-02,8.145614859320231965e-03,1.290328264268548325e-02
1.400894636673080597e-04,1.144147574254816141e-02,6.371759844487390884e-03,1.247806104362120944e-02
1.456609880462144638e-04,1.159608636005937145e-02,6.275579358421792993e-03,1.211827803914752519e-02
1.576573238529604384e-04,1.334429063389291382e-02,6.313436679987602211e-03,1.353403126360847551e-02
1.521973787869576849e-04,1.374965207325178768e-02,6.746043540232765819e-03,1.310950675644650260e-02
1.450068726025480670e-04,1.336790319177590461e-02,7.385730817642910048e-03,1.140481148543761626e-02
1.639184059519468745e-04,1.310141639297743472e-02,8.697643816176998943e-03,1.026828564702536757e-02
1.639091364318597660e-04,1.407362608321979097e-02,8.906997111515845000e-03,9.618355098751200233e-03
1.663753110876659003e-04,1.384986569759784000e-02,9.015875464375086579e-03,8.753827322107259751e-03
1.529739928160565670e-04,1.363628760307738011e-02,9.089667922358142180e-03,9.080350079648372152e-03
1.557042802537712519e-04,1.079111434497799678e-02,6.863288282083388273e-03,8.282963943465226908e-03
1.608259984407335661e-04,8.376654561274966479e-03,5.490636930386395657e-03,8.247388938907616179e-03
1.538679041959085990e-04,9.055692168832708833e-03,5.635002048517356865e-03,9.158091691208940927e-03
1.525141279929854564e-04,9.757361000496870759e-03,5.919292849668324891e-03,9.642189863000997715e-03
1.607398459177931363e-04,9.928639453309988025e-03,5.699630955686044859e-03,9.968405730806016024e-03
1.542859376445016647e-04,8.899767213607119240e-03,4.752855100186837399e-03,9.168228958239266202e-03
1.546667903270982530e-04,9.030324516375157207e-03,4.492615773889112665e-03,9.468860543621839335e-03
1.611240820251837755e-04,8.891327451601345813e-03,4.253944183617948925e-03,8.944581039071379872e-03
1.563792840379229577e-04,8.673293361291196935e-03,4.060071321171788983e-03,8.874814577926637069e-03
1.579258581051027385e-04,8.633789756662860193e-03,4.279685379833886652e-03,8.215999438748042977e-03
1.551774297236812488e-04,7.581726186245494291e-03,4.674444021134549661e-03,7.720928022221533807e-03
1.548942787235826099e-04,9.138337948767972022e-03,6.174025425684161184e-03,8.484327395208556694e-03
1.623837151731375556e-04,8.168231886465766867e-03,6.512905892327360696e-03,7.624221802939267628e-03
1.585547213039003569e-04,8.219447367962012807e-03,6.991154356195188220e-03,7.578901978668693695e-03
1.689699492718306170e-04,8.316914538168676194e-03,8.089465781633194477e-03,7.989571049790982968e-03
1.583076047037258142e-04,8.765093868264482724e-03,9.310601708209815391e-03,7.902638564909377980e-03
1.654003023659675591e-04,7.187334652940010303e-03,8.728389395290575906e-03,6.954945482830674451e-03
1.622477207677604650e-04,6.693154713646026592e-03,8.470296095328287353e-03,6.503249994674232745e-03
1.694359399426408714e-04,5.951096340033447049e-03,7.757543826760479079e-03,5.923253931627719265e-03
1.558815682245313591e-04,6.119937014464774637e-03,8.226059465745687652e-03,6.281533086762851846e-03
1.632160469332035705e-04,5.778675744864741545e-03,7.770452230915861694e-03,5.544543715795851278e-03
1.649572013149494109e-04,5.002879142874012974e-03,7.079073629552215877e-03,5.655827713287812052e-03
1.685352301562139234e-04,5.026866858342044636e-03,7.536255909982199352e-03,5.490812890858306691e-03
1.585708982181665335e-04,4.937866247830547707e-03,7.547943092323958041e-03,5.179389380122210139e-03
1.623828606758579807e-04,4.342137334571179175e-03,6.231258940444950149e-03,4.490883907599623262e-03
1.665608217627350123e-04,4.495612768963297944e-03,7.179841307508821532e-03,4.670677834711293823e-03
1.611155666890361693e-04,4.389771710084301032e-03,7.006704845648335095e-03,4.455933415916085889e-03
1.642917854962621131e-04,4.107145404595779169e-03,6.502461321250548043e-03,4.169043174126463129e-03
1.648055855547111287e-04,3.948916092405874850e-03,6.832640390594989580e-03,4.366496782689986700e-03
1.711713999516795137e-04,4.051846546143920459e-03,7.038692735948260705e-03,4.257046736565986596e-03
1.614350867916972577e-04,4.472232485546246902e-03,7.413796761366121466e-03,4.925092695946126087e-03
1.563056692908014120e-04,4.918391488942975773e-03,6.711561614281863659e-03,5.701426578416243611e-03
1.619245528674446185e-04,5.518456519167896750e-03,7.454297917633185937e-03,6.999582098016423823e-03
1.587790121729069210e-04,7.531381650925103068e-03,8.038787571789279482e-03,8.854910028093422245e-03
1.648771476236027007e-04,9.956552413309565849e-03,9.775477587985567651e-03,1.078950148453764087e-02
1.657274168545354082e-04,9.776612517957548876e-03,8.833861097441801299e-03,1.104066842049099793e-02
1.423736502170323164e-04,9.058115519205080235e-03,8.088396918084706649e-03,1.070155868948311460e-02
1.541563783394542405e-04,1.021010608404970821e-02,7.739123875574158845e-03,1.130502693055021948e-02
1.601474270759554346e-04,1.085912763578310118e-02,7.729572752383630750e-03,1.236169116575748864e-02
1.550137467248629479e-04,1.094239361373218478e-02,6.902041958248521583e-03,1.184817251578903358e-02
1.645280489809397681e-04,1.111607446118937151e-02,6.620064525551166978e-03,1.225349675346742127e-02
1.503333841391211187e-04,1.220265241213230357e-02,6.466088566259632110e-03,1.271636329146433840e-02
1.533806661729033519e-04,1.403648791077545532e-02,6.143575893669939343e-03,1.274255561187466815e-02
1.520542294175337083e-04,1.231068028243049312e-02,6.676191834252517485e-03,1.085318769840956828e-02
1.639063132764613170e-04,1.485871097956238153e-02,7.895285609594024714e-03,1.255395089512104621e-02
1.509784412185323217e-04,1.444370450828357487e-02,8.151530993294438601e-03,1.056947819329502949e-02
1.505989482522270353e-04,1.372122526540592476e-02,8.080999042435673199e-03,9.510748658743337081e-03
1.554817550981213567e-04,1.232866696487745078e-02,7.503029708971779323e-03,8.766525824496626193e-03
1.560482984748029999e-04,1.260157269130559969e-02,7.868862901614160840e-03,9.472091349693786272e-03
1.437631243517004988e-04,8.404267972572437503e-03,5.959520673834098163e-03,7.088566225595478200e-03
1.540487895751740683e-04,7.709637702685095094e-03,5.157022480206643368e-03,7.884745369477839244e-03
1.569229497690505291e-04,9.293462617391340039e-03,5.685404645210584418e-03,9.298198731337576142e-03
1.498999993332966654e-04,1.029189839892948738e-02,5.681558118122403099e-03,1.064067752400738899e-02
1.630746408307437532e-04,9.572289018524202456e-03,5.165695972012650586e-03,1.007131330319561632e-02
1.642508382168731437e-04,9.968100177546269924e-03,5.333687959509867543e-03,1.021105468068182406e-02
1.641382571672948441e-04,8.584308076724118941e-03,4.197389889734509313e-03,9.140855276282295466e-03
1.615875723372675143e-04,7.444737272612605983e-03,3.617276408807950164e-03,7.888238995118540195e-03
1.456821770367136635e-04,7.884956618391497987e-03,3.978838970554193603e-03,8.078045327748670928e-03
1.528948533548230200e-04,7.827719168370127212e-03,4.502645035726682461e-03,7.661569836716921461e-03
1.559309514833320711e-04,8.914656927816266493e-03,5.651156623213937982e-03,8.138526699171068357e-03
1.664532629934876648e-04,8.561835359923726518e-03,6.350133108734315815e-03,7.940475890690683325e-03
1.538741843484379881e-04,8.479574428330381719e-03,6.991735115869289648e-03,8.003036786614823456e-03
1.577145318041171156e-04,8.908416787703460349e-03,8.560445525013780574e-03,8.781883354315525581e-03
1.595689124207500800e-04,7.375758047066489215e-03,8.042678802290573539e-03,7.170715054087531577e-03
1.650122315993808120e-04,5.981732332687094908e-03,7.088533334041149069e-03,5.979498285380179315e-03
1.505152469230772996e-04,6.564041377923075272e-03,8.238523758740078778e-03,6.718079475180062897e-03
1.518871510416495020e-04,6.673004709478112285e-03,7.715868786001418324e-03,5.836906813941064066e-03
1.577350704403593764e-04,6.050402913194046287e-03,7.969807473726959329e-03,6.141784882112307636e-03
1.520481032678295413e-04,5.859788761801086945e-03,8.362278264838927597e-03,5.748403877366596061e-03
1.556928387786030783e-04,4.959744874565187069e-03,7.553507211890591981e-03,5.419514436167518177e-03
1.741446436526169008e-04,5.040577538233948808e-03,7.527026066649135025e-03,5.380659841290771732e-03
1.583801260499212720e-04,4.831509757598214522e-03,7.139941662354475430e-03,4.814591112367171133e-03
1.466442087223588416e-04,4.501975854893683696e-03,5.982148020814173801e-03,4.318824054522943205e-03
1.608957737388755252e-04,4.363550741072397786e-03,6.762498154204293031e-03,4.730928244446554708e-03
1.641430297954456555e-04,3.998305536569247975e-03,6.599248318226773324e-03,4.159434669264820694e-03
1.609959339118886726e-04,3.820706267905115729e-03,6.451268519963868422e-03,4.079602867299415327e-03
1.631196655624133772e-04,4.024016794423344867e-03,6.418938841402180469e-03,3.987011878801825088e-03
1.619800613867049277e-04,4.331512982164222383e-03,6.606288130779481953e-03,4.571295343415387666e-03
1.559077830918221511e-04,4.370935327443608957e-03,7.824600809206947241e-03,4.506957128937643352e-03
1.609874561866463149e-04,4.931248847195213343e-03,7.483594816876950294e-03,5.613511891624223954e-03
1.521601903374575804e-04,5.672462893404434277e-03,6.661836365085423671e-03,6.342497778190112935e-03
1.500544249189304964e-04,6.928888877898921328e-03,8.047556731257647297e-03,8.290703033436411587e-03
1.487228830939537878e-04,8.319860587866200266e-03,8.622430920321987394e-03,9.647066919333795870e-03
1.632285492757978493e-04,7.956086411459921057e-03,8.037776109804743371e-03,9.508315957850101141e-03
1.572768303062848034e-04,9.085360797184284520e-03,7.986366854265545406e-03,1.039670188365668206e-02
1.576693422744902828e-04,1.067259541964164435e-02,8.235182566916106686e-03,1.155196012873413274e-02
1.535351318709529320e-04,1.090645269427463308e-02,7.933575958724091437e-03,1.218509139227821544e-02
1.568105589179481492e-04,1.173979499084732564e-02,7.646659289246598122e-03,1.250748604694475880e-02
1.598824769374224694e-04,1.230096063597771981e-02,7.226406857091074651e-03,1.309477657539113299e-02
1.505928897839059087e-04,1.248673206194600253e-02,7.398760677398192979e-03,1.284676927871083486e-02
1.604336924327809811e-04,1.279183756059113983e-02,6.418525427433350444e-03,1.259264174493375694e-02
1.638541812961385904e-04,1.183579204092189384e-02,6.119631868503164727e-03,1.159642564753084887e-02
1.710574125621781719e-04,1.322001083401942202e-02,7.248295148918370776e-03,1.049318220813453412e-02
1.641984837894494217e-04,1.387182506125164520e-02,8.921525557532523215e-03,1.031881868337980457e-02
1.662650910643687411e-04,1.422779488403986756e-02,8.338100330535723123e-03,1.017354883172922816e-02
1.616128930028305874e-04,1.357882813189982031e-02,8.473483929592556113e-03,9.661718068675438295e-03
1.486297312034184546e-04,1.248255076187227558e-02,8.340307009406584815e-03,8.641893909668341839e-03
1.674201631507614483e-04,9.209654974965208671e-03,6.428708992380001951e-03,7.256945953149173192e-03
1.554314950343760229e-04,7.844387410192528789e-03,5.513622349359191023e-03,7.996943702136972976e-03
1.571016088705916259e-04,8.638640041612088288e-03,5.840429107391654877e-03,8.776071526618033775e-03
1.512582178230367693e-04,1.009843918277386447e-02,5.583171651789526485e-03,1.063095569975277405e-02
1.649373273013200628e-04,1.042016051037968592e-02,5.684118984768261884e-03,1.035121427863076003e-02
1.533444323317683408e-04,9.973757589715892199e-03,5.192729351674530737e-03,1.029059808874379853e-02
1.510441046980518767e-04,8.680044260296481892e-03,4.265653500429556627e-03,9.242027016309391219e-03
1.543348537761020118e-04,8.406694773496078965e-03,4.140962965188347417e-03,9.146732263184097211e-03
1.639215425092373538e-04,8.379816198040063516e-03,3.434349438219658213e-03,8.605537653889921285e-03
1.570910304531111064e-04,7.963314524159451069e-03,4.160758149319617079e-03,8.245069764070567936e-03
1.529649719047650094e-04,8.824314463059085636e-03,5.136409287077708594e-03,8.724208669311171380e-03
1.577186732672840970e-04,9.306529672257691371e-03,6.201869829874317314e-03,8.671686592268504704e-03
1.583248044356043351e-04,8.904205421713072555e-03,6.858427985649716632e-03,8.321795391975389533e-03
1.673012163639385009e-04,8.812852650818613770e-03,7.496625465612253431e-03,7.678230951031865537e-03
1.631262133297663240e-04,8.151179988782810554e-03,8.169955174255800340e-03,7.509033975550635960e-03
1.695290882689261540e-04,7.277903594190864543e-03,7.900018253988796979e-03,7.337373368278640555e-03
1.664136311744550075e-04,6.789312938464508833e-03,7.998089930759979399e-03,6.832728822926494028e-03
1.545008469941184658e-04,7.600622883203225419e-03,8.968958524097092946e-03,6.735954650627240178e-03
1.593860498419786837e-04,6.474383299527857599e-03,8.352832491222914046e-03,5.949960082577363148e-03
1.525497128184043520e-04,6.541729507131758062e-03,8.904228042589071301e-03,6.542614924631479437e-03
1.613907763018104032e-04,5.704569496996555501e-03,8.010057137949564213e-03,5.675975823339039945e-03
1.567450280011465854e-04,5.796838657743548333e-03,8.162507296199309273e-03,5.574848372984332091e-03
1.609684793393817122e-04,4.950491134378879124e-03,7.233769870437723772e-03,4.948299754776475448e-03
1.619486617195227385e-04,4.599989999890337702e-03,6.617579178820633817e-03,4.639335416573030918e-03
1.571976682870317849e-04,4.602623015320010148e-03,6.829157721042701003e-03,4.676603205948530462e-03
1.569142205994567745e-04,4.425398143848590683e-03,6.710320472698352336e-03,4.585380498255372736e-03
1.764782656183865115e-04,4.100112743044865594e-03,6.838710591106938151e-03,4.254699593664518394e-03
1.568482224557563845e-04,3.839075341185483464e-03,6.692642090924327478e-03,4.104316681824511127e-03
1.649990319263133559e-04,3.756328707335651173e-03,6.281345308645333060e-03,3.807151315870854150e-03
1.527201971976935193e-04,4.169617931128645136e-03,7.074891246816012759e-03,4.351921967908668060e-03
1.637287750886204851e-04,4.630440142100495857e-03,7.425033438692349962e-03,5.015984100138949457e-03
1.588205875617541070e-04,4.838137683900045269e-03,6.801722371188910835e-03,5.618935760373483176e-03
1.620030873294561670e-04,6.380832262908094077e-03,7.443254154589808678e-03,7.322061522968092810e-03
