dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.573154650221744071e-04,8.568548399125283654e-03,1.002787341405423846e-02,9.835239150391063279e-03
1.511848334023368958e-04,8.973117080718179608e-03,1.064374384036839011e-02,9.685321955873273103e-03
1.456833731299030002e-04,8.307792747131588842e-03,1.130190120522161536e-02,9.392636772411790125e-03
1.549123866523326794e-04,8.333397615818319282e-03,1.198068726483460418e-02,9.866694365804952807e-03
1.495554315356062132e-04,8.077625498029353604e-03,1.254582726932806057e-02,9.378939444085384117e-03
1.616293716209108496e-04,7.641284648090110147e-03,1.242702235609078817e-02,9.337378407405222749e-03
1.503415186575277225e-04,7.169789659706625462e-03,1.231245938118167259e-02,9.175386257832198952e-03
1.598826098076042861e-04,7.202765850492390785e-03,1.264364033327186089e-02,9.304602981295664876e-03
1.501777832369897872e-04,7.244074403752686318e-03,1.309406481851643246e-02,9.381859900395065135e-03
1.607272448056172327e-04,8.327219811214208942e-03,1.401789409666035109e-02,1.008268259100695424e-02
1.624808155735145421e-04,8.045839194251076104e-03,1.370663597272596228e-02,9.450700768951398462e-03
1.540102927384894526e-04,7.574346158313014638e-03,1.293200170285354646e-02,9.579066999167714508e-03
1.569414891177556162e-04,7.939666071761828856e-03,1.315134237444013157e-02,1.027462128491327641e-02
1.609356855322463563e-04,8.626986338736632176e-03,1.362714540452523992e-02,1.042706865579887641e-02
1.570171774816463953e-04,8.528818425892741723e-03,1.327498044360808475e-02,1.038462776346691166e-02
1.610684453699781984e-04,8.925427165730975484e-03,1.324584108458957618e-02,1.082773102297786456e-02
1.515688943511661873e-04,9.290139404502056192e-03,1.316406142322495455e-02,1.131110147706137180e-02
1.672006852311447734e-04,9.556253348833827072e-03,1.326896151733024214e-02,1.166458465055721094e-02
1.543221642348473785e-04,1.010595090543355869e-02,1.316935260141081747e-02,1.222558467359390402e-02
1.501371964914903446e-04,1.045870234633123480e-02,1.274492283586073881e-02,1.231391531020306108e-02
1.487904749653112390e-04,1.122813678661913582e-02,1.247614027034671218e-02,1.248229870669174783e-02
1.575338084491587304e-04,1.190136160823972861e-02,1.215744689104882904e-02,1.304154374558822924e-02
1.684711068466329751e-04,1.285362921742188094e-02,1.200624941608389312e-02,1.395754696938295188e-02
1.413236817439468605e-04,1.368919316599272878e-02,1.185876321157000070e-02,1.448441525191255380e-02
1.592668640080333617e-04,1.244276490956187572e-02,1.002052466340263258e-02,1.280028842417368744e-02
1.572443581638080067e-04,1.407738716304692342e-02,1.074337876613799814e-02,1.509925564476591840e-02
1.530310651922003309e-04,1.387339267912927887e-02,9.518015363562089617e-03,1.442440512566926444e-02
1.598476940086249176e-04,1.269499607016651502e-02,8.409749201200578117e-03,1.301797852460832676e-02
1.584501604222140624e-04,1.141245018225023854e-02,6.916399672896571954e-03,1.178062998480408803e-02
1.543538326900697599e-04,1.280153425281336209e-02,6.849514924252880083e-03,1.251698168143734226e-02
1.573534446133667900e-04,1.160875507197583860e-02,6.598679461796155658e-03,1.121078911925273147e-02
1.535457200107283879e-04,1.172494650284841219e-02,6.270851784678472401e-03,1.120146535053416319e-02
1.547517315013658649e-04,1.135959735104350235e-02,5.888369937756500125e-03,1.055759308762477082e-02
1.578413686933895482e-04,1.219614568056148242e-02,6.512718770797049257e-03,1.018546170182219220e-02
1.623330389346509329e-04,1.390086787144428904e-02,7.997136023722713205e-03,1.091104007443768377e-02
1.591091442100264048e-04,1.190721828475866696e-02,7.341312337485000027e-03,8.759394779542189688e-03
1.427915367626923131e-04,1.080311176375445964e-02,6.132672819713032297e-03,8.408879933925923755e-03
1.496344006819299883e-04,1.042577712839645905e-02,5.448137191472935195e-03,8.795549967409924466e-03
1.581307917209972527e-04,9.203590914675138790e-03,4.689660993611045881e-03,8.776615797813813041e-03
1.443748276813223346e-04,8.637261991941891717e-03,4.724629786504419907e-03,8.391971960494737370e-03
1.671061594797260380e-04,8.363720974345088821e-03,4.287777780136533927e-03,8.354870066407320967e-03
1.550373014933249208e-04,8.417008557338713504e-03,4.424416047027130046e-03,8.334040490728750195e-03
1.511456053353320349e-04,9.326043141217914972e-03,4.845586097758791330e-03,9.199389081722481737e-03
1.599171597348735018e-04,7.956768974735068181e-03,4.188587403568018973e-03,8.158674666473492154e-03
1.550528943416992279e-04,7.657932506766483918e-03,4.055062383485266014e-03,7.917939557788227639e-03
1.542395823339817880e-04,7.484971254683634410e-03,4.056489131827166299e-03,7.690739249168910587e-03
1.630893695623835131e-04,7.332475765280799425e-03,4.297946008732838642e-03,7.710169552997679990e-03
1.542990027074720176e-04,6.889582853288339290e-03,4.317716022391844544e-03,7.354287385692596934e-03
1.706601744412291710e-04,6.437933997861914476e-03,4.641654672311301515e-03,6.700031588473043254e-03
1.413826181277697902e-04,6.934440852937920861e-03,5.480299665556832844e-03,7.114307898430225451e-03
1.553885498282167393e-04,6.590640179557582384e-03,6.146884394514443711e-03,6.762170287221862253e-03
1.471882069141801808e-04,7.157219828610776602e-03,6.752262701167014401e-03,7.585106274730110502e-03
1.575412976804735072e-04,6.130555864858261601e-03,6.982225272835831074e-03,7.036602552288749764e-03
1.577400610503297670e-04,5.677992236560760325e-03,6.730601566341148576e-03,5.900577349032662747e-03
1.522014710814102918e-04,5.495992717700656609e-03,7.059801025110076442e-03,5.930540424730063390e-03
1.655374667130507450e-04,5.649079159011187456e-03,7.788776509937854822e-03,5.629378271891078214e-03
1.572874224877355111e-04,5.137409014161478313e-03,7.230466140620628486e-03,5.303785399392440224e-03
1.526072839314747648e-04,4.571703740827392365e-03,6.682008089510028427e-03,5.199373399707108746e-03
1.542511509390132117e-04,4.507058195161875794e-03,6.734305264215915098e-03,4.691705461109406741e-03
1.399683712085267252e-04,4.514961797191225853e-03,6.476338864000753641e-03,4.973609696524998632e-03
1.470432728050800615e-04,4.273047117005073468e-03,6.262109646730931907e-03,4.853850862907001761e-03
1.418445113451988963e-04,4.002809659291778691e-03,5.968147858864447479e-03,4.657320436647518005e-03
1.627114847656126152e-04,3.925721465461564329e-03,5.763160477236208695e-03,4.494783510234566862e-03
1.467058095760193808e-04,3.969907609066954807e-03,5.856482338628430512e-03,4.466307483182392624e-03
1.570313932891862331e-04,4.036592049662906037e-03,6.000402694127942790e-03,4.556784471186597907e-03
1.645561301201543174e-04,4.026687654040338529e-03,5.830206690734490542e-03,4.465663927972466155e-03
1.608767121147424274e-04,4.228606144895319906e-03,6.223991305791255063e-03,4.688789630801535636e-03
1.610972597953414008e-04,3.751512452900028927e-03,6.162950876224058093e-03,4.533685800644929667e-03
1.502632397026061335e-04,4.273060302469123065e-03,5.609739493859944130e-03,5.034564712198057526e-03
1.603402040494530337e-04,4.492957253948148648e-03,5.507452417781234441e-03,5.403564321418885888e-03
1.576026467177001848e-04,5.804171599288285993e-03,6.350223756223156470e-03,6.615719607488920219e-03
1.454988035956682614e-04,6.588127577093382675e-03,6.794131240172302313e-03,7.820865401323115126e-03
1.509610416219340828e-04,7.708818327067237103e-03,7.080003077371421413e-03,8.717731718956192588e-03
1.596934439402394185e-04,8.484381538832125660e-03,7.118509464164008739e-03,9.388431079721809916e-03
1.492577901045259649e-04,8.234662208977753736e-03,6.593927029371792620e-03,9.421063986139326801e-03
1.625518366176698180e-04,9.701827594389348178e-03,6.960824539117825040e-03,1.081610069842132635e-02
1.524922652465940604e-04,8.898650479098281149e-03,5.939876191508973793e-03,9.494559614297574252e-03
1.546634405308870848e-04,1.065659357635274224e-02,6.254736851300225081e-03,1.095361565441470807e-02
1.633277182021004425e-04,9.643182631321536857e-03,5.408199796332814613e-03,9.638278556546987438e-03
1.708211968159215619e-04,1.078223937453682592e-02,5.439352398846158086e-03,1.048476039710840094e-02
1.587598892483428918e-04,9.401078857475710440e-03,5.168645324343069253e-03,8.820498320660790856e-03
1.663077939009521724e-04,1.032939529428958565e-02,5.780169948063192120e-03,8.636335231337359183e-03
1.548134079336094281e-04,9.293409166947317820e-03,6.220429101595009724e-03,7.589986074346949559e-03
1.628134514960877374e-04,1.003015411374852915e-02,6.406190868574669628e-03,7.099744376085150716e-03
1.566808951081740211e-04,1.002954573486416860e-02,6.364952767944940387e-03,6.813846540917787263e-03
1.590053209712563955e-04,8.876870428636267352e-03,5.600522569413635306e-03,6.266948029037442205e-03
1.583540523056236541e-04,7.345633189531655845e-03,4.555455483098878530e-03,5.849087665592964634e-03
1.565322254198282825e-04,6.310856781303687650e-03,4.347374837731526713e-03,6.154073137132287652e-03
1.435807449936645549e-04,6.164402443830608799e-03,3.683682656393149225e-03,6.423227799396701715e-03
1.517282140430260958e-04,7.073017412553079392e-03,4.198781444795325959e-03,7.361831914245893504e-03
1.629678466920885655e-04,7.593125990739887747e-03,4.079079447807971472e-03,7.886111830137022827e-03
1.627685259860546085e-04,7.156283561012468514e-03,4.030952097732761960e-03,7.235708638211471935e-03
1.634421665611039372e-04,7.058486544412454454e-03,3.691383221071058932e-03,7.224423644739003288e-03
1.611846597431621539e-04,5.947175401093046654e-03,3.323303155471149951e-03,6.360761186833575886e-03
1.699518913461472275e-04,5.904849279571933521e-03,3.295675168616089921e-03,6.343898190491977819e-03
1.565197403011745392e-04,5.913030908051452282e-03,3.321734491941035015e-03,5.901550159134228563e-03
1.626983754892526938e-04,5.845212557032734846e-03,3.677804583652179334e-03,5.912531476151395606e-03
1.652101948830854167e-04,6.339345323784706214e-03,4.825595194864824161e-03,6.218781899462061738e-03
1.589085851158916144e-04,5.655697328294197711e-03,4.337576274362353254e-03,5.493841136555660185e-03
1.516923685719587982e-04,6.293502057288442517e-03,5.739275230793694331e-03,5.888996290891591705e-03
1.550159954206698203e-04,6.005409901076504825e-03,6.450367880603732548e-03,5.702738714588222527e-03
1.513683135599370804e-04,5.216995138933134407e-03,6.035901491660410068e-03,5.400919605749194413e-03
1.540012554760116750e-04,5.597670749736724863e-03,6.463531184463567475e-03,5.504646885504428655e-03
1.583426997454865531e-04,4.514611123782878883e-03,5.617267899293343358e-03,4.669301172908944808e-03
1.482955890837721617e-04,4.867010476501142102e-03,6.669673650206764393e-03,5.240259904009397438e-03
1.548555542595768137e-04,4.215963122295354921e-03,5.498298432397987628e-03,4.564593369117833990e-03
1.560476066304771392e-04,4.721428675770036887e-03,5.872409264870419310e-03,4.768472909389740756e-03
1.484152137866468000e-04,4.333857232432170720e-03,6.114968215454399253e-03,4.316979986592726221e-03
1.471408540779760711e-04,3.721301638592488126e-03,5.233534386502833834e-03,3.600560512516886181e-03
1.670365624512341787e-04,3.534664827368773615e-03,5.204372342138981720e-03,3.890891978557877579e-03
1.597136274439433666e-04,3.560778137407272746e-03,5.272996363683339800e-03,3.765390566996277156e-03
1.564803742733086270e-04,3.483039800111523317e-03,4.802995643725725509e-03,3.439441546749352936e-03
1.527317729519015387e-04,3.283985167436004413e-03,5.240492740453930182e-03,3.505430189240437908e-03
1.583285422625291023e-04,3.537987869091608392e-03,5.530405597871597238e-03,3.666652673779389766e-03
1.438483231374865993e-04,3.315921709514599736e-03,5.372638960411803798e-03,3.648634556473651439e-03
1.455936555430036830e-04,3.622648643264335475e-03,5.286332094638782411e-03,3.755227447500545171e-03
1.480993506108286520e-04,3.702008349177033329e-03,5.757090152495626667e-03,4.073550137593881168e-03
1.621733851834834101e-04,4.293903265802672363e-03,5.727261711849324262e-03,4.633380121025819885e-03
1.626730282888304855e-04,4.697536856878854750e-03,5.744496149335098951e-03,5.361923659267576504e-03
1.598858167375047672e-04,5.119240665429846369e-03,5.661246150244246718e-03,6.211139521414823714e-03
1.495074752279958207e-04,5.785808879914624593e-03,6.035457209866345804e-03,7.049532704325881319e-03
1.515258499901757209e-04,7.162554147325654076e-03,6.457726057216870569e-03,8.096709829836358160e-03
1.565380532718326217e-04,7.994564191204143674e-03,6.641366149290090816e-03,9.056810154609856375e-03
1.345467502777411486e-04,7.810507077425440578e-03,6.118275604458441042e-03,8.857601889539150342e-03
1.544301537908345022e-04,8.423953600546868828e-03,5.900059661849512728e-03,9.158598612383684126e-03
1.418498399461289429e-04,8.125064380449437129e-03,5.465175878361483441e-03,8.739707811237383897e-03
1.565877952786334446e-04,9.001687816302672562e-03,5.197860013974564888e-03,9.703344252216578383e-03
1.472443138245542764e-04,9.860494470947769527e-03,4.968616445572292088e-03,9.992716482197015401e-03
1.647532908071289062e-04,8.393436394967729308e-03,4.865825830583900974e-03,8.480085067346607511e-03
1.497207944286398388e-04,9.244319237234257386e-03,5.118968994607260049e-03,8.512785140529072897e-03
1.568882178531874139e-04,1.005463920506132272e-02,5.782589069087942270e-03,8.411061777098174930e-03
1.624941016698669492e-04,9.260581943650217362e-03,6.185024114424796798e-03,7.339597182387207555e-03
1.631954876860572130e-04,9.744905462506591939e-03,5.860242456354454975e-03,7.026697332182288772e-03
1.576829452990626587e-04,1.024277374802348532e-02,5.782946120060368511e-03,7.484749599578256578e-03
1.542055691305305772e-04,8.502059960915121090e-03,5.139284863036206775e-03,6.390663112615157203e-03
1.674607281636477589e-04,6.581385319933047429e-03,4.565575318265492621e-03,6.346068814681834862e-03
1.544227030270081159e-04,6.621668115952054207e-03,4.348212437574677618e-03,6.986061177485667663e-03
1.529470029936703728e-04,7.287909044282864235e-03,4.319802882017828756e-03,7.491177778117763704e-03
1.503816316160931632e-04,7.095407373563677143e-03,4.213175263328735980e-03,7.251344847375059723e-03
1.621705485676763379e-04,6.836398046765370697e-03,3.732187749304310530e-03,6.948890531978154338e-03
1.523427500209273899e-04,6.554220970920010547e-03,3.705124367303593100e-03,6.930162443548232125e-03
1.616330707247064214e-04,6.562785338330934248e-03,3.393198541546600579e-03,6.903688694195022485e-03
1.576051071846275536e-04,5.764623333766105001e-03,3.178183535278751234e-03,5.997537789625897488e-03
1.622359980474185487e-04,5.873909141012248827e-03,3.231319755339904197e-03,5.600888145106864939e-03
1.588478311377979546e-04,6.089141433851680447e-03,3.462574127579982550e-03,6.141990085177384193e-03
1.514435501471838783e-04,5.926350001806586498e-03,4.083715384361783635e-03,5.802783946481105022e-03
1.553292642835952283e-04,6.511126134576585012e-03,4.941469363055182688e-03,6.013735060764783050e-03
1.669410177071752304e-04,6.676476840337094813e-03,5.517968511784698653e-03,6.143328323786370095e-03
1.516012438462568132e-04,6.036371495010670919e-03,5.637951290474924916e-03,5.746172381313495447e-03
1.575042229272160632e-04,5.440491337547093999e-03,5.614199744893227234e-03,5.178318600122078230e-03
1.529882542863880408e-04,5.934335222716392855e-03,6.767737569162299120e-03,5.815773683128011400e-03
1.544532082278838626e-04,5.007736322027651552e-03,6.202444181227539585e-03,4.864713012568795507e-03
1.498008291757083011e-04,5.092032848019650837e-03,6.624237370315851602e-03,4.971589606516965340e-03
1.539944592021927805e-04,5.063238188660157228e-03,6.696508509413679963e-03,4.912145231292991410e-03
1.521607580773100526e-04,4.752115025543045441e-03,6.166682498466196857e-03,4.752349812348956662e-03
1.570744703306795346e-04,3.866761095160986973e-03,5.432672778988756682e-03,4.136292142341006783e-03
1.656119286760004636e-04,4.166716396096694502e-03,5.724631708075228649e-03,4.263592635098687258e-03
1.560857201122611967e-04,3.969701316695523931e-03,5.439591217558761502e-03,3.745028016546436602e-03
1.531978610649930336e-04,3.874017933798696786e-03,5.785102075955016881e-03,3.957710095587862846e-03
1.674860075840845668e-04,3.371323059632058694e-03,5.201246063633080223e-03,3.508437225098974717e-03
1.499563532205620104e-04,3.449296454530442931e-03,5.266376282847318180e-03,3.778968254152853447e-03
1.578454335492382758e-04,3.349702054994528437e-03,5.085033570895816819e-03,3.477527226346525512e-03
1.551797396942596735e-04,3.240501209173172071e-03,5.068959977764754196e-03,3.335111319950685282e-03
1.618390757952574335e-04,3.365116536256850151e-03,5.178254721819557441e-03,3.588440879072521839e-03
1.546754875756515982e-04,3.647278574440420904e-03,5.636435536401643992e-03,3.828396560317962570e-03
1.547239383601115394e-04,4.014492855960504446e-03,5.376838392027395025e-03,4.424570074894849936e-03
1.538619086663651700e-04,4.565703971249800153e-03,5.522441616303453912e-03,5.082273859747672359e-03
1.503398630739848508e-04,4.701863492466916775e-03,5.437109362411624014e-03,5.594392107265071939e-03
1.484600877723317729e-04,5.593450064819780430e-03,6.100657628521180195e-03,7.037235139169539799e-03
1.518919491412149773e-04,6.611513274109340546e-03,6.552727344838572138e-03,7.858067830974658705e-03
1.553182895901396754e-04,8.194468461176010465e-03,7.016096054827066809e-03,9.268488088233417174e-03
1.570597388329050142e-04,8.785688770153015845e-03,6.528617817126950752e-03,9.441766457422203287e-03
1.571326882264675818e-04,9.287882094864190197e-03,6.347051499988012185e-03,1.009657668190286871e-02
1.541165904731351083e-04,9.095123038006937971e-03,6.203828260757365126e-03,1.003224637287552373e-02
1.558011480011213491e-04,9.368265131809865726e-03,5.099729564675740956e-03,9.915656662514354264e-03
1.457793025834930528e-04,9.542170118634391365e-03,4.753561492947087561e-03,9.725924438608972433e-03
1.702079137232474467e-04,9.648408105355374409e-03,4.713801701519453741e-03,9.347525196433418768e-03
1.575859382560253804e-04,1.000248961224620842e-02,5.388690375424517662e-03,9.248984914078824809e-03
1.539382986335054322e-04,1.003049139757105496e-02,5.589880642864445033e-03,8.257631214604588960e-03
1.570196061629924628e-04,9.005223494309884391e-03,5.509373631198493347e-03,6.842412933449496491e-03
1.636397976232948151e-04,8.988018298501120051e-03,6.050771328557682724e-03,6.473337876350421932e-03
1.584379032418444249e-04,9.265051988093388202e-03,6.182003511547753093e-03,6.207131957423237326e-03
1.544796321010759180e-04,9.211229473945566418e-03,5.647284356125525581e-03,6.638281027197053853e-03
1.559306609808951594e-04,6.675466598504934540e-03,4.444405512445077054e-03,6.078901884876056379e-03
1.587462489420317033e-04,6.308338487209692869e-03,4.110040015325664917e-03,6.137286504647471858e-03
1.478394278920881679e-04,6.353666890672863589e-03,4.140717844264641193e-03,6.308159432146871054e-03
1.540812197307436413e-04,7.368109158930075120e-03,3.969738695501382614e-03,7.479572486081720317e-03
1.593470655246593789e-04,6.854002622809354101e-03,3.808136989996198461e-03,7.281051627510967857e-03
1.634338530143486555e-04,6.475227233478388598e-03,3.613115247604190700e-03,6.671884146772338528e-03
1.539854714197349107e-04,6.608445231200865862e-03,3.831647337646752662e-03,7.022897331575317717e-03
1.482385323348595963e-04,5.659406279140715389e-03,3.459336886166595754e-03,6.241392563828285396e-03
1.572058244911413724e-04,6.220672616067708140e-03,3.396016177578822706e-03,6.472856560907245052e-03
1.640115799744544880e-04,5.831369900141800816e-03,3.365030771313728790e-03,5.931177194700721841e-03
1.556119629278492989e-04,5.527355493092412676e-03,3.333286866395234176e-03,5.430516849046725970e-03
1.610569815666677872e-04,6.188046353651157835e-03,4.244193014912314710e-03,5.920611039463020628e-03
1.615971467278292458e-04,6.351367279066500067e-03,5.115215376172616707e-03,5.855313758154508802e-03
1.640901745577443807e-04,6.356584775469726820e-03,5.717843878654759425e-03,5.868833740310532877e-03
1.527453071284260193e-04,6.120142654890335827e-03,5.926505463480550261e-03,5.707487825991467735e-03
1.568911729964988665e-04,5.802848366284290432e-03,6.493582152264669970e-03,5.639641888886194609e-03
1.653597041840307888e-04,4.765619767898764125e-03,5.621145970875006392e-03,4.711178246882084114e-03
1.573922732405940643e-04,4.942608126103815135e-03,6.181898552668270430e-03,5.101557219079186703e-03
1.549705554271581937e-04,4.927776735984338609e-03,6.718940806984924699e-03,5.089086424185206535e-03
1.544808007124677638e-04,4.756036416385795579e-03,6.189678452847557737e-03,4.787090207603938302e-03
1.536005668967061388e-04,4.353025824429684193e-03,5.657238675359829022e-03,4.305731813411864048e-03
1.626693486127080612e-04,3.897606842258556376e-03,5.321290085520589096e-03,3.986763846276113361e-03
1.560269385298139510e-04,4.048490013351378237e-03,5.866546628680856766e-03,4.073215883154826869e-03
1.573608843290613115e-04,3.618083410193952826e-03,5.330085506593863244e-03,3.596523642616826413e-03
1.546031119945014110e-04,3.718245046630380343e-03,5.540925022910873216e-03,3.663950413896386368e-03
1.608671463576217446e-04,3.456022569369772250e-03,5.153274885813181709e-03,3.271301157381811472e-03
1.589148925146211726e-04,3.241699589091625536e-03,4.937012816248546355e-03,3.293950345438504540e-03
1.558534379083130320e-04,3.369870808436817994e-03,4.754739199621935315e-03,3.355761578468170574e-03
1.635542660906465326e-04,3.322231175239335338e-03,5.348492690190430679e-03,3.586407927651817564e-03
1.604084457645583084e-04,3.496737314085561574e-03,5.413494014343459178e-03,3.675174351871273240e-03
1.555865278448465916e-04,3.593999692505568579e-03,5.381644132785860096e-03,4.027882788547100870e-03
1.588311865570559203e-04,4.082911788247216463e-03,5.372546666380994401e-03,4.964584737837778039e-03
1.631108930389988450e-04,5.192115131840691761e-03,6.110961194348314175e-03,5.993750621621007219e-03
1.615235009974040224e-04,5.120083447668038155e-03,5.577129988666546315e-03,5.933437976555750934e-03
1.602020320306197154e-04,6.569703004047355854e-03,6.449323967307610608e-03,7.625115595593173756e-03
1.633187769693725722e-04,7.213072065002185118e-03,6.539944603906857473e-03,8.038071485323429813e-03
1.619801765290987297e-04,7.888197905304128107e-03,6.399526693970523407e-03,8.623077584763397252e-03
1.464246102255915805e-04,8.944668782221299255e-03,6.672084735397067028e-03,9.985618552464206252e-03
1.525843729840851472e-04,7.872192218789814469e-03,5.555724882103050058e-03,9.030665468562699277e-03
1.466313638257041687e-04,9.075767199852043110e-03,5.155668526187111647e-03,9.744171218942478119e-03
1.585087543551108146e-04,8.794629760109258509e-03,4.678261500733858422e-03,9.388869433179170693e-03
1.583593891738596757e-04,8.769376578026765942e-03,4.509427539461171794e-03,9.107918294085260921e-03
1.631847233032056885e-04,9.720424544247359064e-03,5.348083314163583173e-03,9.374242999766482787e-03
1.527528229678729976e-04,1.029654833192241749e-02,5.532979795919403671e-03,8.760077994661356546e-03
1.404601216533173504e-04,9.492109747049660290e-03,5.666864102703945798e-03,7.517156123291457437e-03
1.633275343906618791e-04,9.617194322310115145e-03,6.505391351171853874e-03,7.430272989748242483e-03
1.640586891162149313e-04,8.740106914076875913e-03,5.571848807583408038e-03,6.236757140280014926e-03
1.435564001826956622e-04,8.944261852123554235e-03,5.762026051660166549e-03,6.315207885214257563e-03
1.680162915044940716e-04,6.826017254554075063e-03,4.879939165002049155e-03,5.749736489926314011e-03
1.598421993515376565e-04,6.749529814093636892e-03,4.559371097376700883e-03,6.268345074868723887e-03
1.556730726491925684e-04,6.199258540566432787e-03,3.820745456510265745e-03,6.159124505114342042e-03
1.628617678144924177e-04,6.267551803411730918e-03,3.801810015324599747e-03,6.295594891651124306e-03
1.473726513174291057e-04,6.566154211341192204e-03,3.879955548373646441e-03,6.876815308525915417e-03
1.624293975140503625e-04,6.758899159889007052e-03,3.746818486990225339e-03,7.139926987302306315e-03
1.698168241391089688e-04,6.232175941136055761e-03,3.395403598919840768e-03,6.626727440124702967e-03
1.523817920107342486e-04,6.592437271201614588e-03,3.476795421252614361e-03,7.022260104594343390e-03
1.510199979313368076e-04,5.592032304443609464e-03,2.815311782397916449e-03,5.999982020043792205e-03
1.596421441815121212e-04,5.941030874386723538e-03,3.121731159090154663e-03,6.154279572788269419e-03
1.614789089696958729e-04,5.998015896125058477e-03,3.560732101317112732e-03,5.949033835267902859e-03
1.553854495977688357e-04,6.443911354737767022e-03,4.307441395431555083e-03,6.192772907063021082e-03
1.438249480439224976e-04,6.372309570755491093e-03,5.011570607406943233e-03,6.223844017234437913e-03
1.666928127353703459e-04,6.833789128228550010e-03,5.687674739342527507e-03,5.948888983012483311e-03
1.508303476149376121e-04,5.909565271820326100e-03,5.577822892821280090e-03,5.308689992435685831e-03
1.507956406920471406e-04,6.477222842757928041e-03,6.584441322223124823e-03,5.385478017147115291e-03
1.627153554403821406e-04,5.619624299222702318e-03,6.059651396991145786e-03,5.107768531861536093e-03
1.586871266662693181e-04,5.037973943161989758e-03,6.378377948229555817e-03,5.601909277048186010e-03
1.557194682688854909e-04,5.016598211092820024e-03,6.361493530743624579e-03,4.952488168218784070e-03
1.537638690048624386e-04,4.575148640283502668e-03,6.144151986982235129e-03,4.903967900867328179e-03
1.475148387302391349e-04,4.026776631677757984e-03,5.836179011267792621e-03,4.301305357454296256e-03
1.588819714411522231e-04,3.843052986335459501e-03,5.520058760540199824e-03,4.039693044856245904e-03
1.513397245308475178e-04,3.971399780277050894e-03,5.635334554059496723e-03,4.159863907717919682e-03
1.468888726308584356e-04,3.843657684016375982e-03,5.149118881726885352e-03,4.031283521011147508e-03
1.687036860923387858e-04,3.790978106106833358e-03,5.299913446843019897e-03,4.085752579937761662e-03
1.640489820795281318e-04,3.295420952215073578e-03,4.425544966145445770e-03,3.446143903256434528e-03
1.591419423468110300e-04,3.243330899599407117e-03,4.595994574237392827e-03,3.068905756459962622e-03
1.551759962972328554e-04,3.381364200205449859e-03,4.582832494904645268e-03,3.384204965963540958e-03
1.480266847934714623e-04,3.501144041647093631e-03,5.134793390841219975e-03,3.599246486777812892e-03
1.610231519440540656e-04,3.414319793167005894e-03,5.271133055239561951e-03,3.438642715848099982e-03
1.704106579042646125e-04,3.620905780101068162e-03,5.648432056940488888e-03,3.978319514461254106e-03
1.463338710982122902e-04,3.881202888075470196e-03,5.567162944572735632e-03,4.322740942436082562e-03
1.529843546700354715e-04,4.405206833597289338e-03,5.565544510144604037e-03,5.419298165018004813e-03
