dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
1.525075782102589374e-04,9.974231822942101686e-03,1.586065817898798386e-02,3.338026836694482635e-02
1.641358170992868453e-04,9.000596838617192647e-03,1.590379774336110955e-02,3.161422496567148355e-02
1.480382712783300892e-04,8.532377388007323163e-03,1.511089723411235784e-02,3.005025951678833365e-02
1.567558844023060952e-04,8.544854345680445371e-03,1.419315756262212215e-02,2.930704023183907173e-02
1.562079779085877155e-04,7.827255069776006130e-03,1.400667560498952864e-02,2.790963607089467363e-02
1.595376285119861498e-04,7.958127939138096019e-03,1.278927159720121692e-02,2.720280498645318012e-02
1.427945106791705162e-04,8.000892223765628322e-03,1.140773111692024860e-02,2.538975787182613797e-02
1.543863516333185816e-04,6.855524861439007793e-03,1.161595389343440810e-02,2.474228277079196930e-02
1.611212738904913597e-04,6.277280801733892482e-03,1.116331255653040672e-02,2.403355457704887260e-02
1.562613866335299203e-04,6.046482760916150126e-03,8.990507431868336244e-03,2.302937120650435515e-02
1.596581338556740714e-04,5.658462432453214251e-03,9.409697240152729153e-03,2.257079520445924234e-02
1.602346247167176581e-04,4.791870639477467664e-03,8.504086183251591963e-03,2.196299991329455151e-02
1.501998358127879885e-04,5.108102081363633494e-03,9.706081045964966292e-03,2.178728585230644069e-02
1.550061640594276231e-04,5.056083158775783598e-03,8.093683400272897246e-03,2.158707698063434821e-02
1.530469843437412807e-04,3.990970554924494311e-03,7.886316487008764031e-03,2.106520131364706533e-02
1.551641613799777748e-04,5.160950426794304845e-03,8.602353845217809020e-03,2.117011015483428668e-02
1.691829442242284351e-04,5.237353764500958346e-03,8.334068155990533022e-03,2.085568625151741629e-02
1.584038430097465850e-04,5.239556084338082773e-03,8.992653999771040019e-03,2.151368238758730872e-02
1.543873505167819111e-04,5.496061216887235604e-03,9.534223974902802240e-03,2.129759088645576115e-02
1.604739575378798851e-04,5.907718283051591017e-03,1.122389763235451948e-02,2.180946608986981949e-02
1.553960640543248606e-04,6.031330676621257832e-03,1.160118612921550579e-02,2.255049083336238547e-02
1.491204050895628683e-04,5.907047779188612409e-03,1.296343972798925416e-02,2.336202655894167868e-02
1.587428826332158835e-04,5.180644550464618206e-03,1.593811305025052277e-02,2.383950196714992864e-02
1.566204001934606198e-04,4.880085274213092489e-03,1.412387079079378827e-02,2.463884184231737717e-02
1.527760543350224320e-04,4.753678764924300880e-03,1.346569757780173571e-02,2.532900168368412697e-02
1.636893108583903367e-04,5.162635576176771712e-03,1.242045526703422324e-02,2.586132856058947702e-02
1.466330447307643572e-04,5.039339687821291561e-03,1.156257224177114316e-02,2.784113155964540107e-02
1.586166307768785790e-04,5.570583160444985034e-03,1.149981137855635854e-02,2.859419920422075212e-02
1.651610057467583614e-04,6.076892549413095285e-03,1.031262702985146634e-02,2.947469493822726591e-02
1.576449663422617410e-04,6.566720103063111713e-03,9.242264677147407625e-03,2.997828807460045306e-02
1.461084816673421515e-04,7.345526694423894047e-03,8.848356839230152315e-03,3.141490822002856315e-02
1.570012748726403655e-04,7.949137605888357064e-03,9.271059412430176713e-03,3.180340054774416503e-02
1.555296460857612609e-04,8.603615091901863077e-03,8.965220652991099867e-03,3.252453947345486374e-02
1.574520400880159243e-04,9.483088869443144844e-03,8.898871785639044310e-03,3.281105701778233574e-02
1.621510561102475244e-04,1.170081974478945179e-02,8.886223311215336873e-03,3.316085378354826502e-02
1.600769744196447889e-04,1.330809899130985970e-02,9.235682330505199863e-03,3.329285852576922833e-02
1.509477665850896672e-04,1.109783969469702730e-02,9.829584406334503088e-03,3.353494693819317196e-02
1.627660948687959311e-04,1.190416942684905874e-02,9.535747758889717360e-03,3.362786598049798126e-02
1.571585303075933725e-04,1.145060609200714355e-02,9.649804154415977941e-03,3.353007621756307066e-02
1.508681364114383716e-04,9.397269145622546768e-03,9.335983535775785672e-03,3.299233070049522459e-02
1.628621403415834339e-04,8.777063106970765458e-03,9.886636412921654196e-03,3.287622545679684538e-02
1.546117164695514940e-04,6.981761716206985602e-03,9.293924898851573316e-03,3.254289483034981251e-02
1.495258718092682391e-04,6.783785254602460284e-03,8.786522919849670127e-03,3.226044048060707631e-02
1.686324907321182925e-04,7.036380489202606441e-03,8.183648311708676196e-03,3.126819976948974622e-02
1.545905210012433909e-04,7.122994097877992717e-03,8.664584546010949476e-03,3.071995111359610356e-02
1.500795181695286176e-04,6.761336681175863714e-03,8.102051812534769373e-03,3.022832964891518370e-02
1.624773640508043776e-04,6.053916075837201434e-03,7.910827026369283976e-03,2.930471500266564749e-02
1.585612383074970965e-04,6.458488706888384709e-03,7.550287732514335791e-03,2.857032139020445130e-02
1.593263926602966104e-04,6.504595470910874699e-03,7.237415465742434717e-03,2.774091825894677357e-02
1.549964173846961324e-04,6.401759368324266841e-03,6.949161365237749473e-03,2.729491563290287193e-02
1.535329922888937733e-04,6.555479403937494037e-03,6.574911500675326842e-03,2.687163798015498525e-02
1.620518396984332876e-04,6.520878928076706549e-03,6.823937839686577619e-03,2.536262353427661681e-02
1.582961417699320470e-04,6.741753289077833354e-03,7.821640959727952855e-03,2.507099888990454301e-02
1.553173185473419641e-04,6.475443167285904744e-03,7.516263833804063578e-03,2.419243218838398879e-02
1.520667978574525138e-04,6.496840975428721555e-03,7.756781473415107382e-03,2.349626379480717828e-02
1.519329769405822997e-04,5.813707154248330677e-03,7.915329612632551054e-03,2.230297297655137179e-02
1.498149722005059307e-04,6.169463263313756246e-03,7.507228300736855896e-03,2.226313706303227266e-02
1.639384818126846132e-04,5.893671724270339515e-03,8.728997276648596884e-03,2.141617450558061519e-02
1.630504598365800336e-04,6.166864172955171218e-03,7.476696229804581303e-03,2.069492113165770364e-02
1.554648005690030586e-04,7.043823726034056064e-03,8.132193821091027869e-03,2.196574976251773961e-02
1.619747857157633982e-04,6.659221022020118258e-03,9.134031286379280454e-03,2.149005205812561450e-02
1.527094339265355500e-04,6.705877819840405478e-03,8.201635489705949925e-03,2.076948527241372078e-02
1.604871292295897945e-04,6.749187165224741249e-03,8.964231409773584444e-03,2.145993579954692809e-02
1.562794341949027145e-04,7.784629218999591406e-03,8.975962338082059400e-03,2.086115758688714475e-02
1.599921412380617960e-04,8.243518458537013940e-03,9.019435536015850755e-03,2.141020453467473023e-02
1.604667439267896685e-04,8.760320761264683495e-03,8.350727721211958707e-03,2.108735893296030672e-02
1.535016171610662362e-04,8.537086745709411909e-03,9.611227810832630170e-03,2.071878437152604308e-02
1.559937221924259198e-04,8.939711449191579257e-03,9.125696529879963673e-03,2.133739323256272566e-02
1.559738037325070681e-04,9.006212091003192380e-03,8.926267166598894284e-03,2.191804030806862591e-02
1.505846582838216792e-04,9.232641217893145999e-03,8.891434009131440538e-03,2.208496033567107497e-02
1.624597914700350975e-04,1.058384437785812870e-02,9.555984110481420893e-03,2.257350391079902471e-02
1.563445068366684388e-04,1.171073878301604962e-02,9.962873114950367495e-03,2.327993809160157010e-02
1.627465542886137226e-04,1.254227182455274620e-02,1.007064668715128807e-02,2.470337102020869757e-02
1.547506248998314188e-04,1.322158573087464997e-02,1.116237068966805489e-02,2.671589103328891185e-02
1.476805220225681529e-04,1.325806471597912491e-02,1.238020106337910098e-02,2.704787801531069458e-02
1.606326694968475443e-04,1.295883375727072476e-02,1.203171793928597098e-02,2.673267316201193011e-02
1.582259758456401990e-04,1.449987901222122427e-02,1.256177779822898431e-02,2.846781173347360042e-02
1.592288029304962888e-04,1.527183021005305841e-02,1.311621477594663437e-02,2.781642861723908344e-02
1.398927049807200903e-04,1.608598483009929941e-02,1.452798352944745242e-02,2.758825089301443143e-02
1.637197949200193175e-04,1.738645649261214010e-02,1.766021481578887442e-02,3.155348124856101333e-02
1.602988273931026152e-04,1.943079868391810183e-02,1.964310283452605152e-02,3.409680363556635840e-02
1.657918552375049325e-04,1.810855344973526584e-02,1.890417672902464791e-02,2.939699534133608655e-02
1.624934519822034183e-04,1.840964161546087760e-02,2.109996038603396962e-02,2.864723215809188844e-02
1.468361800717252598e-04,2.005853356731349124e-02,2.073974257884996994e-02,2.975747790982811308e-02
1.590296491627705337e-04,1.919434884934045210e-02,2.002441512115095412e-02,3.055466104459435284e-02
1.569062704738189112e-04,1.791444167512181232e-02,2.072735212282142414e-02,2.989029222085997847e-02
1.595917244857718276e-04,1.635426062390964511e-02,1.833404551304180716e-02,3.126149793473718269e-02
1.593066687798456939e-04,1.484143747398097672e-02,1.702039254427696949e-02,3.026100146013365952e-02
1.556978207154190706e-04,1.546110596997617506e-02,1.776925672512082166e-02,3.006340851818232671e-02
1.533135949306599398e-04,1.449263960788091561e-02,1.747987632871198307e-02,2.972369933176981227e-02
1.581622481304633548e-04,1.363561300632368765e-02,1.652084738775659936e-02,2.837917526120602510e-02
1.559150669520057483e-04,1.282896729887605079e-02,1.584344198371084519e-02,2.754212252298820010e-02
1.638199467355797143e-04,1.327373476655817862e-02,1.503005488684600044e-02,2.638206585989764583e-02
1.680027061232770597e-04,1.151538041922856893e-02,1.410025546612459803e-02,2.499385319288553037e-02
1.540011780010545612e-04,1.095183513864474156e-02,1.396626582449062709e-02,2.514613596910125065e-02
1.586089574076679531e-04,1.094504172829205771e-02,1.311274609792858516e-02,2.361326544192264565e-02
1.639554029001909100e-04,1.053155620484020304e-02,1.265898770402102032e-02,2.269782551940236273e-02
1.515648753957335774e-04,9.645655075080557597e-03,1.174467197029552788e-02,2.177861108318948982e-02
1.527607569512186866e-04,8.728210735707958232e-03,1.103368881466502624e-02,2.124771971822447814e-02
1.541358943169499637e-04,8.783594680849386022e-03,1.112694363524458809e-02,2.158247813869350329e-02
1.501874221095482736e-04,7.877584674062368397e-03,1.132391394063014638e-02,2.050230606068997527e-02
1.443134466041971179e-04,7.681366718274949303e-03,1.104737063307829718e-02,1.955722955216612075e-02
1.444791915214231344e-04,7.808197303073628054e-03,1.104481274912086884e-02,1.970349263830250761e-02
1.545786861201031660e-04,8.383754154679285212e-03,1.068731044588397232e-02,1.935417789875037292e-02
1.518830922895302482e-04,8.494777941707946228e-03,1.025987886618163342e-02,1.798508905945263997e-02
1.671145763016434235e-04,8.159308322330176971e-03,1.044889288268627953e-02,1.830362493145736014e-02
1.641063758582471312e-04,7.848941736258073509e-03,1.001186056472237740e-02,1.743456939050742546e-02
1.601211016581773397e-04,8.199135152501074025e-03,1.140664501870533760e-02,1.693059694981202679e-02
1.548771598883087980e-04,7.839534690070631279e-03,1.169111877126156190e-02,1.680690583972348912e-02
1.551478447769206277e-04,8.279199107693568579e-03,1.180673704916693906e-02,1.658843654441845977e-02
1.553616170909539031e-04,8.420239367811640022e-03,1.228776884760776102e-02,1.705312947459903389e-02
1.637725999869216534e-04,9.383441704111738710e-03,1.346407782629182454e-02,1.755458722491387222e-02
1.783799464404381408e-04,9.324072561044059390e-03,1.220311630934742438e-02,1.742415684764087383e-02
1.454206787214562893e-04,9.276495586081272976e-03,1.338463274174388727e-02,1.751298072341626877e-02
1.575095688099833937e-04,9.560156544020960434e-03,1.275407671186965484e-02,1.776487879957806132e-02
1.535493047486588471e-04,9.273916251059815402e-03,1.215930105181039188e-02,1.804225114533374377e-02
1.507383318417094447e-04,9.397286158841236525e-03,1.197397400847204606e-02,1.915058762399411002e-02
1.593672378939307041e-04,9.300663926532592649e-03,1.222613755590012778e-02,2.011279692133559338e-02
1.818424615074331111e-04,1.062502474540460463e-02,1.242904309315629417e-02,2.057885571329450686e-02
1.654649934326595266e-04,1.117897870004391607e-02,1.131062077929121355e-02,2.047263471558686404e-02
1.698166965006387818e-04,1.075321529748679041e-02,8.821000547886698531e-03,2.108757263238898033e-02
1.517481334131187936e-04,1.094083805142433835e-02,6.762392758035748637e-03,2.177438821628585250e-02
1.612531329935388527e-04,1.061200251270274370e-02,4.622669418751145995e-03,2.298720317752129053e-02
1.588301829321861047e-04,1.089934843204729518e-02,4.320938223612287403e-03,2.361005777513902268e-02
1.690530537752766671e-04,1.024378174294256205e-02,4.339310057099246207e-03,2.417265525530253034e-02
1.517343781888737123e-04,1.009719669731602189e-02,4.352344525421594432e-03,2.473275274722801578e-02
1.625594353717486082e-04,9.923011491782946641e-03,4.655202688600231301e-03,2.476204952233468717e-02
1.554132324085256902e-04,1.062915792401209966e-02,5.190849971241691223e-03,2.528535590867354507e-02
1.561028900280751969e-04,1.073516982226445718e-02,5.081895943090402983e-03,2.603557612088955309e-02
1.522219379331606276e-04,1.182494167263822490e-02,5.577579457541672996e-03,2.616997911798166210e-02
1.634251472455505250e-04,1.367816068455111889e-02,6.202911619010497563e-03,2.632108861699187716e-02
1.514495019164580818e-04,1.466452547555662476e-02,6.711800671471227116e-03,2.655764169355255555e-02
1.596451250496679476e-04,1.567788906648799260e-02,7.303738435005417695e-03,2.613857354888001958e-02
1.620212160195108587e-04,1.552701575974903964e-02,7.544929232154131554e-03,2.625533324039221877e-02
1.614669542917357772e-04,1.467722422327388289e-02,8.208518028840049857e-03,2.668915839197102263e-02
