STM_chief,STM_deputy1,STM_deputy2,STM_deputy3
"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]","[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]","[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]","[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]"
"[[0.9981689435631825, 0.00017162096844999531, -0.0012602346796624273, 59.963896688810564, 0.0035998964225381035, -0.02643450671618598], [0.0001715919555959339, 0.998009728927722, -0.0008078125893032557, 0.003599896376148752, 59.96016822168424, -0.016079471634123915], [-0.0012600218164025266, -0.0008078125793061189, 1.003825742357937, -0.02643450637997876, -0.016079471638931548, 60.07593508887765], [-6.005026210499093e-05, 6.0007161441772265e-06, -4.406391530609939e-05, 0.9982263662812167, 0.00018826678372553301, -0.001382463216598638], [5.9987858032149316e-06, -6.633588142066914e-05, -2.6809020077469872e-05, 0.00018823788403138537, 0.9980085699467595, -0.0008001667343324826], [-4.404975237768294e-05, -2.6809019270122533e-05, 0.000126680034489279, -0.001382251175199285, -0.0008001667203493517, 1.0037694656311764]]","[[0.9978890681612209, -0.00013511076259937942, 2.8192850135735392e-05, 59.95775042609146, -0.0025160968512404984, 0.000557218954780323], [-0.00013513839343277475, 1.0039651552025517, -0.0012772844393290606, -0.002516096916396398, 60.07873023470497, -0.026803970373908657], [2.8203492167264934e-05, -0.0012775022298765174, 0.9981502593962808, 0.0005572189763935978, -0.026803970715075266, 59.96351933856451], [-7.03647283852159e-05, -4.196099901318975e-06, 9.189932330299412e-07, 0.9978875551733933, -0.00011659419294424683, 2.6937151382572696e-05], [-4.197939235334964e-06, 0.00013134043159715152, -4.466648577147658e-05, -0.00011662174538905387, 1.0039095106404539, -0.0014019784216596368], [9.197015990651492e-07, -4.468098366907505e-05, -6.067716929354268e-05, 2.694776141298816e-05, -0.0014021955851006521, 0.9982074074221633]]","[[1.0003343471453674, -0.0009486088851394456, 0.0029285776543870345, 60.00768832302221, -0.01955147135641504, 0.05863132027740231], [-0.0009486381391058435, 0.9982634581198324, -0.0011382417172127032, -0.019551471411478213, 59.965546738232845, -0.023011643888400025], [0.002928391654896642, -0.0011381343171609844, 1.0014066357782847, 0.05863131999445945, -0.02301164371203491, 60.02676493812031], [1.2918715858587083e-05, -3.261606978705115e-05, 9.772977923685448e-05, 1.0004375487858563, -0.001007699017232737, 0.002932967631767259], [-3.261801656132264e-05, -5.7353320058615764e-05, -3.834761217862335e-05, -0.001007728169247683, 0.9982935952060474, -0.0011617002992427596], [9.771740073366562e-05, -3.8340464649189664e-05, 4.4730283096168144e-05, 0.0029327822620146995, -0.0011615932645935897, 1.001273285310676]]","[[0.9985127655783332, 0.001088842156261645, 0.0015299990428216039, 59.970078288894975, 0.021299643321925, 0.030658642615037167], [0.001088812907519892, 0.9998132294375622, 0.0026947305660064984, 0.021299643267897392, 59.995082412889666, 0.05354522499595714], [0.0015300725120462443, 0.002694932342642148, 1.001678445541747, 0.03065864271958602, 0.05354522531547823, 60.034839297586416], [-4.981009303795198e-05, 3.5524392301041506e-05, 5.110441669718902e-05, 0.9984967224454521, 0.001041844780294322, 0.0015352649189431982], [3.5522447261218767e-05, -8.079565295107065e-06, 8.923238264967716e-05, 0.0010418156751406307, 0.9996992145573664, 0.002657536052396464], [5.110930213551576e-05, 8.924580020326695e-05, 5.81851535639179e-05, 0.0015353380180947495, 0.0026577368183401057, 1.001808487275504]]"
"[[0.9929314464210358, 0.0007531605672896602, -0.005530511966133108, 119.72691935544651, 0.032715962879072885, -0.24023523914909653], [0.0007524087595369655, 0.9920432601999131, -0.0032018944643772782, 0.03270091765858023, 119.68131495193246, -0.12668026062483398], [-0.0055249957295302925, -0.003201894040880961, 1.0150956448745645, -0.24012484588328764, -0.12668025139795935, 120.5933500831031], [-0.00011323020597449274, 1.3654909120820483e-05, -0.00010026803414079864, 0.9934536139273364, 0.0008820340384677386, -0.006476778925826991], [1.3624101940252447e-05, -0.00013249347635156656, -5.2858810715524764e-05, 0.0008812823433578021, 0.9920328004368169, -0.0031323703348475713], [-0.0001000419885930132, -5.285879152687635e-05, 0.0002480633166446533, -0.006471263313933041, -0.0031323698348878397, 1.0145839228040314]]","[[0.9915595160288692, -0.0004666914104405899, 0.00010535091329753321, 119.66194499214494, -0.015708921625171263, 0.0039044717387119107], [-0.0004674082180337373, 1.0156559248965773, -0.005604067262343641, -0.015723272505537123, 120.61579831604749, -0.24368433505144113], [0.00010562694153362404, -0.005609717110839083, 0.9928560515221474, 0.0039099976245054735, -0.2437974457750651, 119.7238673917539], [-0.00014056527468908972, -6.550516142498987e-06, 1.591559630839275e-06, 0.9915487861746951, -0.000319335447623387, 8.568325299858474e-05], [-6.57989953108226e-06, 0.0002574358486550566, -0.00010152809925402718, -0.00032005270425972994, 1.0151456595851116, -0.006570355803705306], [1.6028738741209557e-06, -0.00010175969455704254, -0.00011449225477508246, 8.595941990452704e-05, -0.0065760090103594, 0.9933770824537942]]","[[1.001769122740146, -0.004036739543701797, 0.011730949740618075, 120.08678337235833, -0.1709194337112513, 0.4689156137449864], [-0.004037497933544488, 0.9931874424579349, -0.004644348977842024, -0.17093461317244119, 119.73218468340878, -0.18899819724026448], [0.011726127053474391, -0.004641564349420079, 1.0051142247164404, 0.4688190822773858, -0.18894246006356152, 120.18262643172937], [3.677580758923162e-05, -7.136914469806484e-05, 0.00019563094990066707, 1.0025909682197744, -0.004516893144489373, 0.011704836206876026], [-7.140022580549473e-05, -0.00011121623344039969, -7.882773803221363e-05, -0.0045176516482086345, 0.9934382701909451, -0.00479757036447169], [0.00019543329300616898, -7.87136114466987e-05, 7.679489844460362e-05, 0.011700012421815066, -0.004794785132787017, 1.0040415550651307]]","[[0.9939972652303571, 0.004171827691368786, 0.006140318723342615, 119.75701473012964, 0.1592400065463743, 0.24603634605639788], [0.004171070651583552, 0.9988188459458429, 0.010623411842424359, 0.15922486219114335, 119.93439705210605, 0.4180742809840385], [0.006142219996433606, 0.010628633727938826, 1.0072545945279086, 0.24607437859968181, 0.4181787394305171, 120.31018009107694], [-0.00010089588730875324, 6.649596733652832e-05, 0.00010259678179722217, 0.9938651076380813, 0.0037955741116505372, 0.0061568740384149384], [6.646495775787487e-05, -2.673564190795262e-05, 0.000174239692463559, 0.0037948177561190188, 0.9979307422840323, 0.010263585332305213], [0.00010267465700257074, 0.00017445358098254038, 0.00012998216808557704, 0.006158773415550618, 0.010268802129856116, 1.0082747964092567]]"
"[[0.9847561038433538, 0.0018422893832383198, -0.013527888665562914, 179.13890791443797, 0.12315899001509609, -0.9043503203493582], [0.0018366674090531596, 0.982119645174748, -0.007133676470539824, 0.12298920100869803, 178.92454686523308, -0.4201282955177039], [-0.01348663681439095, -0.007133672574389971, 1.0334784377898698, -0.9031044382247884, -0.42012816664308583, 181.94917465724993], [-0.00015767616372856547, 2.2912818448541196e-05, -0.00016824478752232877, 0.9867217791112889, 0.00226068253263264, -0.0165998116797777], [2.2757460627898847e-05, -0.00019819451699839126, -7.804907098643621e-05, 0.0022550591779945026, 0.9820805062905716, -0.00687193399788448], [-0.0001671048036237317, -7.804895209942234e-05, 0.00036370237661390275, -0.016558547335128362, -0.006871929336011724, 1.031551959888394]]","[[0.9810311691686805, -0.0008844430816589634, 0.00020934342921259452, 178.85936332715238, -0.03822919783863929, 0.010201027573826505], [-0.0008898075818200271, 1.0347424776086824, -0.013687295441867446, -0.038391301663786244, 182.0248573253686, -0.9171616390128106], [0.0002114088890088121, -0.013729576614920245, 0.9845864817720108, 0.01026343620819281, -0.9184392549056385, 179.12862751334805], [-0.00021026925479299276, -7.0687788014764015e-06, 1.772526225208444e-06, 0.9809997071600733, -0.00039220286142240815, 0.00011077755102650116], [-7.217087788826789e-06, 0.00037778334579796337, -0.00016971291569818197, -0.00039757412158892966, 1.0328088831556834, -0.01682674560995548], [1.8296237430925899e-06, -0.0001708818080864399, -0.00015954800383427987, 0.00011284526616166081, -0.016869077956178757, 0.9865519367704442]]","[[1.0049765487440856, -0.00964104697327085, 0.026389573655741967, 180.3781858913653, -0.6266153320353942, 1.5757535002199816], [-0.00964671986300249, 0.9849989459030718, -0.010628741131678122, -0.6267866960046771, 179.12390564265797, -0.6507040535107806], [0.026353495660368414, -0.010607909948415262, 1.0103809664463765, 1.5746636156063016, -0.6500747654428907, 180.5106214782718], [7.208185938938174e-05, -0.00011652523371556003, 0.00029279920851319635, 1.0077240219126375, -0.011278763027199394, 0.026095041303871178], [-0.00011668202431823246, -0.00016100946499938827, -0.00012086750065476329, -0.011284439493539014, 0.9858742252072012, -0.011027018735655604], [0.00029180201070749763, -0.00012029173002214457, 9.681057404700615e-05, 0.02605893671964791, -0.011006172466564589, 1.006758391243482]]","[[0.986385362450673, 0.008980705494936686, 0.013839097347227769, 179.16776444414728, 0.5000707539047154, 0.830165043801605], [0.008975049482625116, 0.9964161058576142, 0.023490800341096164, 0.49990002405180656, 179.69362233774962, 1.369424574756612], [0.013853300515664857, 0.023529810758476183, 1.017554278792065, 0.8305937475760169, 1.3706020723835828, 181.15129279298418], [-0.00015297621806946687, 9.308672987416497e-05, 0.0001539621478408346, 0.9859286197742447, 0.007715973443539399, 0.013808648892528065], [9.29305151468554e-05, -5.483142060319666e-05, 0.0002536119457049041, 0.007710321945352391, 0.9935138284023616, 0.022072704226164176], [0.00015435440173837417, 0.0002546893284480719, 0.00021567015488897087, 0.013822838899122919, 0.022111679838800077, 1.0209130394819768]]"
"[[0.9742201731509602, 0.003533958447061528, -0.02594930097770974, 238.12030870359172, 0.320870909322698, -2.356090492276922], [0.003510410861535954, 0.9682745793165518, -0.01254858431557265, 0.3199241812750274, 237.4518476294076, -0.9764340568653953], [-0.025776510622518137, -0.01254856527218276, 1.0586160490377365, -2.349143171122451, -0.976433210364978, 244.48123399866122], [-0.00019163569194955034, 3.3733449849543626e-05, -0.00024769032945548536, 0.9793394227168601, 0.00448195956348333, -0.03290919936960154], [3.324514659652704e-05, -0.0002631627198294565, -0.00010227951349442039, 0.004458401903981514, 0.9681731647217232, -0.011866863734776014], [-0.00024410707285949938, -0.00010227907441097845, 0.00047314801312583696, -0.03273632070398989, -0.011866840597933685, 1.0535985909540555]]","[[0.9663437565468623, -0.0012781759419939662, 0.00030332166055401253, 237.29847500594136, -0.056038528623731924, 0.014403169288707154], [-0.001300660802332385, 1.060864871783427, -0.026173325352367834, -0.05694317830639539, 244.65955941256306, -2.3872340672490475], [0.0003119776314290972, -0.02635053579170965, 0.9739213260662248, 0.01475139428834437, -2.3943636548375804, 238.09631469977876], [-0.0002791459548415396, -5.748920754381395e-06, 1.217346904811494e-06, 0.9662806387635003, -0.000129025964013581, -5.505010702334752e-06], [-6.215433226250708e-06, 0.0004918789036656992, -0.0002480752138320248, -0.0001515488963591707, 1.055802620047398, -0.03329081009509222], [1.3969191940091197e-06, -0.0002517518148229672, -0.00019405904165332012, 3.1637391444436864e-06, -0.03346830762459317, 0.9790484154077481]]","[[1.0106556473055381, -0.018151297933684994, 0.046836835874650234, 241.0980494619278, -1.6046753728924679, 3.7038405661935814], [-0.0181750647414054, 0.9739584753954461, -0.01916957839578967, -1.6056311779122718, 237.99266999609944, -1.56377615222654], [0.04668567260130116, -0.01908229878679857, 1.016503973232407, 3.6977609601984476, -1.5602658940535474, 240.9630351755083], [0.00011921598266417653, -0.00016825341921970628, 0.0003884697754025473, 1.0170753762949583, -0.022055781358110427, 0.04565303509515012], [-0.00016874635903069967, -0.00020619681503769588, -0.00016396510173125164, -0.02207956943545776, 0.9760915371671305, -0.019827690634839308], [0.0003853343343791153, -0.00016215475623507073, 0.0001054532516236207, 0.04550171555019611, -0.01974032200994355, 1.007952013655922]]","[[0.9756259225561498, 0.015258898535496435, 0.02460174410465689, 237.99903277000044, 1.0981256219153874, 1.9604656064258694], [0.015235229230790707, 0.9920737279763853, 0.040913853912088, 1.0971746424913769, 239.08292451197917, 3.1310781942554886], [0.024661174950851458, 0.041077091306744015, 1.033415359103057, 1.9628532092545088, 3.1376363302247516, 242.97160466768685], [-0.00020576625880346414, 0.00011551212902561044, 0.00020462499777864786, 0.9745229786636174, 0.012286938881799929, 0.02432615610118835], [0.00011502164791235133, -9.119311078926144e-05, 0.00032583534229500225, 0.012263292046412268, 0.9854504085823792, 0.03708724611473252], [0.00020585642803210282, 0.0003292177637312418, 0.00031536713039835606, 0.02438552046911901, 0.037250308944468714, 1.0411406860993606]]"
"[[0.9620018407552119, 0.005920901893524963, -0.043475221980099774, 296.67732833567874, 0.6805271280660536, -4.99684091058848], [0.005849448383268219, 0.950560237840086, -0.019385965709772236, 0.6769355477338588, 295.026908247076, -1.8657500176797335], [-0.04295087832270743, -0.019385900029570264, 1.0901229236027299, -4.970483413864717, -1.8657463444912081, 308.45794245537303], [-0.00021350264634765003, 4.608371927738612e-05, -0.0003383584331397015, 0.9728506241106397, 0.007678728775917271, -0.05637939809841759], [4.490012133490636e-05, -0.00032712529323416774, -0.00012544743483760602, 0.007607233802296444, 0.9503462680276739, -0.017941137182440517], [-0.00032967249830080604, -0.00012544621761299276, 0.0005759302595914219, -0.05585469099374984, -0.017941056538342104, 1.0794893875545277]]","[[0.9475567476828716, -0.0015373514091148557, 0.00033591554361722464, 294.7308959821542, -0.04313830787980612, 0.0037840630060531413], [-0.0016056225765249616, 1.0936324109130735, -0.04363191615404196, -0.046572927721422214, 308.8024778894794, -5.053868997336366], [0.00036219410667527607, -0.04416995759239327, 0.9615431839089785, 0.005105929203729858, -5.080935776271289, 296.63180944272915], [-0.0003468684153749797, -2.581294843100717e-06, -3.125910607666035e-07, 0.9474561005306361, 0.000661963299690043, -0.00041111014151880645], [-3.7128440421061092e-06, 0.0005991982765267626, -0.00033521040137749635, 0.0005935504869367596, 1.0828586673603668, -0.0568346762588481], [1.2289706897415192e-07, -0.00034412763120436634, -0.00021638937910609156, -0.00038478396919373653, -0.05737377998870366, 0.9724227140571959]]","[[1.0195237114681102, -0.029964215356237698, 0.07296337974498698, 302.5351923649206, -3.3686381339561837, 7.144348746288178], [-0.0300363490274212, 0.9603571729786875, -0.030317119530648487, -3.3722651027005184, 296.2210258459761, -3.078344765676695], [0.07250455233230024, -0.030052201425040666, 1.0228220307904294, 7.121276312488565, -3.0650232753197146, 301.40709422401204], [0.0001784047248689549, -0.0002266147719747302, 0.0004820153727084233, 1.031822513004322, -0.03759825510083388, 0.06971512654355681], [-0.00022780985894588828, -0.00024629489057506723, -0.00020769257958335645, -0.03767046894885181, 0.9646175237883378, -0.031038889383595787], [0.0004744130489294986, -0.0002033031837033321, 0.00010343176524340875, 0.06925571081029573, -0.030773635243045896, 1.0062654075448185]]","[[0.961684901375786, 0.02276380502086383, 0.03836741040702622, 296.03816099727175, 1.9780163002193276, 3.801231001387543], [0.022692044773605813, 0.9853312553200185, 0.06241604558662718, 1.9744123455736486, 297.8587568385975, 5.85945973850582], [0.038547571900690476, 0.06291090593266302, 1.055677388709892, 3.8102781865038025, 5.884310999409086, 306.26566113027593], [-0.0002589818600418537, 0.00013402083925003627, 0.0002539530004071925, 0.959501145120571, 0.017036189612413394, 0.03743635915544917], [0.0001328331965549075, -0.00013463832572747371, 0.0003893108787006484, 0.016964510570083274, 0.9729522164331309, 0.05407258670275732], [0.0002569343644188472, 0.0003975002216916473, 0.000429008007987052, 0.03761627886578683, 0.05456681552723228, 1.070237530136667]]"
"[[0.9488704342351288, 0.009094074324552111, -0.06677285141527313, 354.91491735750066, 1.2639573213177053, -9.280435504056932], [0.008917428762100164, 0.929045021436873, -0.027578877134927005, 1.2532901480507452, 351.415978354427, -3.1470380548819823], [-0.06547652178773004, -0.02757869588781249, 1.1275842403790095, -9.202147343541997, -3.1470258318217734, 374.069536342408], [-0.0002218505059991287, 5.9937137146510944e-05, -0.00044005103871546075, 0.9689957452742215, 0.011956177995461828, -0.0877811235978529], [5.750454436355143e-05, -0.0003898144251093113, -0.0001474454774168981, 0.011779404052739138, 0.9286496677457923, -0.024898404892380946], [-0.0004221982028321956, -0.00014744267185966224, 0.0006715407518885707, -0.08648366310757943, -0.02489818092238607, 1.1078575856428061]]","[[0.9247490656391861, -0.0015506282361170852, 0.00024174860909134324, 350.91283094958555, 0.0374371187349892, -0.04439064693673603], [-0.0017194993565806927, 1.1326218855133257, -0.06654127565122057, 0.027228951581298927, 374.6556577670922, -9.360913193183375], [0.00030674046851246375, -0.06787207029981474, 0.9482274426683814, -0.04046250047812927, -9.44135409164538, 354.83955973695896], [-0.00041311548200007985, 2.4511138846280907e-06, -3.044682195600242e-06, 0.9246144498213926, 0.002153889157052786, -0.001291064538991409], [1.2413192129309655e-07, 0.0006991790923451459, -0.00042947512355403605, 0.0019846083536545775, 1.1125660142032292, -0.08804264546762884], [-2.14926883541807e-06, -0.0004478117714861639, -0.0002250877417259572, -0.0012259347975839005, -0.08937649429152969, 0.9684302924725221]]","[[1.0323065647488927, -0.045476705092712816, 0.10462621087409579, 365.0463498346107, -6.226096672123201, 12.142763900840428], [-0.045655061226923796, 0.9445133698394669, -0.044098183441395766, -6.2368712658173635, 353.72393871210073, -5.330905408632063], [0.10349163327213265, -0.04344310556631542, 1.0287167995681195, 12.074216241980286, -5.291327869550997, 361.6329912658791], [0.00024970287525662686, -0.0002915528926070429, 0.0005729408537774535, 1.053045956650814, -0.05862034922383655, 0.09742612382742984], [-0.0002940094601302619, -0.000280882241952826, -0.0002516965131197152, -0.05879893745608196, 0.952003106462355, -0.04436818095572115], [0.0005573123859457139, -0.00024267309243098138, 9.146227070002805e-05, 0.09628984155074227, -0.04371212693559833, 1.0004937520613748]]","[[0.9445451794822125, 0.03126848217470844, 0.05503572908126417, 353.06430532718264, 3.1376712816030223, 6.497155049190666], [0.031091230407046283, 0.9757987523003424, 0.0874228848210643, 3.1269783441741357, 355.7371338771271, 9.630305025376462], [0.05548068806776357, 0.08864511863396898, 1.085170023861221, 6.523994550204276, 9.70403211266528, 371.5996872311066], [-0.0003123436801218935, 0.0001488844358314412, 0.0003012621763078901, 0.9407380952495025, 0.021548679783846832, 0.05275948313592843], [0.0001464459995913989, -0.00018400310052176191, 0.00044237593392674313, 0.02137166010244754, 0.9554627816768739, 0.07157753875337158], [0.00030738260263898015, 0.0004591884587439383, 0.0005563249095235194, 0.05320374790951284, 0.07279796872852565, 1.1093068476043637]]"
"[[0.935674702431915, 0.01314299625142291, -0.09649864366519804, 413.0472287498851, 2.1384137448523255, -15.700409438182495], [0.012764082712676539, 0.9038132136553527, -0.037053743724054705, 2.111671596588098, 406.3887376425341, -4.866969897759237], [-0.09371781636195803, -0.037053315708442426, 1.170553125474953, -15.504130892288643, -4.866936103497042, 441.42101187828706], [-0.00021546334944935427, 7.52720664852108e-05, -0.0005526056905033818, 0.9696666127951068, 0.017389536922252737, -0.12766457372853512], [7.081288669814175e-05, -0.00045096873806765, -0.00016815964866570215, 0.017010293616892828, 0.9031478993394728, -0.03252604677628456], [-0.0005198776881074605, -0.00016815396821920657, 0.0007594169880928525, -0.12488082269375492, -0.03252551620314571, 1.1372337406537805]]","[[0.8980186785589369, -0.0012054421768456852, -5.773329744836371e-05, 405.60648653670705, 0.23238429035009847, -0.16496735792762834], [-0.0015678541785621371, 1.177374791124921, -0.09527445979055181, 0.2067766622763995, 442.33298614471016, -15.77776882437711], [8.172559303254497e-05, -0.09813029732663447, 0.9348302053496067, -0.155114945683619, -15.979543738296897, 412.934173100954], [-0.00047757379935609565, 9.371882255044637e-06, -7.1899450336888315e-06, 0.8978672718350151, 0.004497386930592963, -0.0028632976073735463], [5.10417363923783e-06, 0.0007912047078917998, -0.0005290122097006525, 0.004133977361422781, 1.1434025667372845, -0.1271771613088265], [-5.548016802396776e-06, -0.0005626392977160904, -0.00021892001094994036, -0.0027235022473547222, -0.13004038913058455, 0.9689795109787585]]","[[1.0497277385761148, -0.06507857047607002, 0.14165638366676095, 429.0493086763556, -10.52580917033653, 18.88815633860576], [-0.06546119865454735, 0.9267686148245607, -0.06052059148111301, -10.552825099925364, 410.4497795679187, -8.436690119792729], [0.13922217975478493, -0.05911515009502237, 1.0336125181346318, 18.71626561981051, -8.337445665055299, 421.3640535324254], [0.00033297666896560147, -0.00036288633792060554, 0.0006608746447311116, 1.0816945884116997, -0.08577610090641855, 0.12776538166075901], [-0.0003673898462037287, -0.00030960771212915804, -0.0002956966794432728, -0.08615929037654842, 0.9388084387557402, -0.059401079025288656], [0.000632221110958336, -0.0002791530714791519, 7.024397732627419e-05, 0.1253270478563833, -0.05799326670968819, 0.9896183369861035]]","[[0.9242061566023133, 0.040562712674369644, 0.07446390455550173, 408.8498938281758, 4.552134528748071, 10.167038611276631], [0.040182816161542845, 0.9631549336739655, 0.11525881552284337, 4.525354669176944, 412.4080638548986, 14.426401287963344], [0.0754174595807357, 0.1178781708676382, 1.122700332863971, 10.234247871836043, 14.611030539528727, 439.599901558188], [-0.00036558103733336776, 0.0001603871756881988, 0.0003458234211771411, 0.9181352991341549, 0.0254784779258725, 0.06981305558478422], [0.00015592162472970823, -0.0002381670748264944, 0.0004833285220598645, 0.025099140727531, 0.9326739885268007, 0.08795958659360573], [0.0003570303308914464, 0.0005141146726083218, 0.0006968302029067992, 0.07076493034717024, 0.09057459981422725, 1.1592394283426204]]"
"[[0.9233293221639709, 0.018155983299839088, -0.13329999613882332, 471.4052388099419, 3.3747190667481757, -24.776366942731947], [0.01742366899432237, 0.8749645522540775, -0.047729909572930385, 3.3155220071316194, 459.71918588005747, -7.059080020259169], [-0.12792530562829646, -0.04772900895270277, 1.2185469894233474, -24.341848720332706, -7.058998554752849, 510.52690698480063], [-0.00019336389471746748, 9.20695981683595e-05, -0.0006758801701805357, 0.9768568866689217, 0.024022350442221754, -0.1763467700367573], [8.455560096883147e-05, -0.0005103346996815088, -0.00018746765939032804, 0.023289296891953158, 0.8739204755050741, -0.040599519099055646], [-0.0006207278926463961, -0.00018745721551633685, 0.000838928938895667, -0.1709654767291391, -0.040598402067145975, 1.1660774501084017]]","[[0.8674820738165124, -0.0003876485127760637, -0.0006531302114438451, 458.581440653698, 0.5966775970181517, -0.40672913573947816], [-0.0010883656597926797, 1.2273936430169905, -0.13008740318627712, 0.5399597845987, 511.8545368238587, -24.77923638689823], [-0.0003835255496074351, -0.13560877458634416, 0.9222743748677278, -0.3849104427372865, -25.226108758439413, 471.2480741753594], [-0.0005399397265603039, 1.8209862703007306e-05, -1.2938093800281579e-05, 0.867348529877872, 0.007817231034484557, -0.005373505226352562], [1.1015500741598673e-05, 0.0008745903240790783, -0.0006317800122072422, 0.007114371783706176, 1.1737691189987631, -0.1741518640665008], [-1.0170629246167673e-05, -0.000688462844605873, -0.0001968981312118037, -0.005103175614742656, -0.17968900189023163, 0.9760803494343517]]","[[1.072496725736941, -0.08914483479381988, 0.18386608430841903, 495.01401266227737, -16.65338330486115, 27.504134019420803], [-0.08988438304757507, 0.9074832302481884, -0.07957746897810458, -16.71319340272553, 466.3804357933248, -12.482708154854587], [0.17916087047323992, -0.07686082457174916, 1.0369743029833685, 27.123553655161835, -12.262973409333558, 480.2688219351068], [0.0004278898577742676, -0.00044030316003308906, 0.0007455572285287649, 1.1185528200640782, -0.1196359513744247, 0.15957675116087952], [-0.0004478920215720309, -0.00033219781474631664, -0.00033948271581861163, -0.12037668833911494, 0.9255880921271836, -0.0756136394211281], [0.0006972689228390442, -0.00031160276186759984, 4.043671687926713e-05, 0.1548627704612136, -0.07289194875032168, 0.9728362059586356]]","[[0.9006831248472353, 0.050453466112519135, 0.0964642334179681, 463.162341290005, 6.178025872899683, 14.897801892100857], [0.04971984194714131, 0.9471438480841388, 0.14514564074953407, 6.118802782939435, 467.55080531980497, 20.12697537823034], [0.09830544991307577, 0.1502035214084492, 1.1690391784445695, 15.046414483575933, 20.53524474162362, 510.9387740089425], [-0.0004184354206776223, 0.00016881608279214355, 0.00038687031486195713, 0.8916248264707481, 0.028558914863833225, 0.08801805572029849], [0.00016129824684558955, -0.0002960764260682776, 0.0005104538690706898, 0.02782647613633408, 0.9045369628093546, 0.1014145085667909], [0.0004057347509129412, 0.0005622780704676142, 0.0008498026323826193, 0.08985569508064867, 0.10646319999431188, 1.2206811055496867]]"
