x_chief,y_chief,z_chief,vx_chief,vy_chief,vz_chief,x_deputy1,y_deputy1,z_deputy1,vx_deputy1,vy_deputy1,vz_deputy1,x_deputy2,y_deputy2,z_deputy2,vx_deputy2,vy_deputy2,vz_deputy2,x_deputy3,y_deputy3,z_deputy3,vx_deputy3,vy_deputy3,vz_deputy3
6313.468422822002,414.1958598670719,-2994.5217042745408,3.250977957481454,-0.9189691447612892,6.7431425513447705,-674.2840801035477,-2824.366634791922,6377.5251377528275,-0.7220854832056723,6.859426299406574,2.991115505758815,6003.972528789639,-3544.4225787212763,-518.433737126359,-1.0015583263696428,-0.5993495642638347,-7.458513214316021,285.6977444387077,-1905.707929631972,6712.60274182412,-2.7320476364122834,-6.797181553224378,-1.8191695126320235
6495.184941280423,358.22978510751614,-2583.935507515777,2.804090162810344,-0.9459185102934438,6.9382957194145485,-716.1801688718459,-2407.225492665793,6543.5991377368255,-0.6739756196568685,7.040441802310997,2.542836852414055,5931.303444695012,-3572.909542976846,-964.5376238439757,-1.4198960317398575,-0.3498833258038661,-7.40639389875117,121.2907233919209,-2309.260157770109,6589.423636240717,-2.7462730497424017,-6.649851836536899,-2.285390837648715
6649.7199892873805,300.76458996163063,-2162.506917470584,2.3452443967904855,-0.9689216709669846,7.104423956397633,-755.1061298374884,-1980.1008041791852,6682.462227650393,-0.6231154572955488,7.192107774971083,2.0843951110417676,5833.704526091174,-3586.379228090435,-1406.5765290392787,-1.8322595265341464,-0.09895028809731861,-7.323061941962138,-43.62474138256384,-2703.1311453695316,6438.544496746617,-2.7489884215759957,-6.47458169732015,-2.7421821928697585
6776.413427556798,242.0401495388392,-1731.999921323234,1.8763605766449278,-0.9878779892189279,7.2407981250086255,-790.9032044825952,-1544.7710010908631,6793.560727317366,-0.5697151951395374,7.313861587299227,1.6176651073545079,5711.586752531081,-3584.7754897871655,-1842.687697511043,-2.2369029536573697,0.1523868368823064,-7.208873056495294,-208.35719542897652,-3085.665092097972,6260.5887000779885,-2.7401731976532036,-6.272077709698166,-3.1876306658863545
6874.721780458481,182.30186953786796,-1294.2185111360313,1.399406173887418,-1.0027038353722526,7.346814489753758,-823.4255177546282,-1103.0447787955068,6876.454219101886,-0.5139939506755348,7.405257181405587,1.1445463488618495,5565.464869091321,-3568.106004300686,-2271.0337068488116,-2.632114616567133,0.40306421567611034,-7.064315594288592,-372.2153668371557,-3455.2520052145733,6056.293174037172,-2.719854065306986,-6.043159846649709,-3.6198654043849716
6944.220833651262,121.7996511475405,-850.9990535366627,0.9163876361270179,-1.0133330613928426,7.42199815527887,-852.5405893695644,-656.754086568502,6930.816834674683,-0.45617896677824893,7.465965544077324,0.6669565729475935,5395.955105561695,-3536.4421910547194,-2689.810353859269,-3.016224643200031,0.652021706907157,-6.8900080370024925,-534.5110078872564,-3810.3344321622785,5826.505645022293,-2.6881051657267974,-5.7887590303225105,-4.037065244657834
6984.607707238156,60.7868300609692,-404.20247186164113,0.4293414920328241,-1.0197173890903868,7.466005872714804,-878.1297976026957,-207.74709667409002,6956.43815803771,-0.3965048209661571,7.495774943372358,0.1868254050493988,5203.772443863352,-3489.9188480757443,-3097.2543706076817,-3.3876123728905245,0.8982076177266348,-6.686695831810984,-694.5617446213794,-4149.414033023477,5572.1814281284915,-2.645048143898944,-5.509914239842147,-4.437466326662618
6995.702387182065,-0.4809051055110831,44.29372017347848,-0.05967480125535798,-1.0218267076574377,7.478628176852121,-900.0887956844018,242.1188342639141,6953.223750945204,-0.33521263609430063,7.494590953439102,-0.2939118893473357,4989.727451738554,-3428.7335045545215,-3491.6509318823532,-3.74471341980106,1.1405833704941468,-6.455247609762036,-851.6939242311851,-4471.057965580589,5294.379761425199,-2.5908520237485697,-5.207769153231763,-4.819369667891203
6977.44870144395,-61.74660942117938,492.6034921990866,-0.5485922036460987,-1.019649276468904,7.459790824556519,-918.3278808407549,690.9841994868601,6921.19530577109,-0.2725492908235139,7.462436285268601,-0.7733205786719891,4754.722703367017,-3353.145496860054,-3871.3409183030694,-4.086026372403969,1.3781280495736254,-6.196650829839147,-1005.2454493908302,-4773.905054373278,4994.259687887755,-2.5257328957203735,-4.883568302061933,-5.181148661330255
6929.91473131134,-122.75318749911797,938.8404357068092,-1.0353395618589534,-1.0131918302049343,7.409555513234977,-932.7723158999398,1136.9943606385034,6860.490429614513,-0.20876662758975081,7.399450434254997,-1.2494725871329504,4499.7488097948435,-3263.4747760270016,-4234.727902032721,-4.410119095187775,1.6098428011976396,-5.912006896651266,-1154.568587903447,-5056.671713956212,4673.075490749917,-2.449953404281384,-4.538652720846823,-5.521256456014676
6853.292652593219,-183.24450268543487,1381.1259237459558,-1.5178531320906272,-1.002479584581352,7.3281198671442205,-943.3626032344185,1578.3065397740297,6771.362062086878,-0.14412065534274332,7.305889148416846,-1.7204525872604923,4225.880083882407,-3160.1004562570242,-4580.28482503742,-4.715634605784323,1.8347550628618172,-5.602525803129662,-1299.0327452996366,-5318.157595617794,4332.171690725695,-2.3638220236313012,-4.1744550779367495,-5.838233172382259
6747.8980056800665,-242.96648359611322,1817.5972477377418,-1.994086083085305,-0.9875561422385133,7.215816688640459,-950.0547106355858,2013.0967740209978,6654.177527865779,-0.07887074404130412,7.182123714147672,-2.1843640853963375,3934.2698658704408,-3043.459115273367,-4906.560342991357,-5.001296507897415,2.051922602535521,-5.269520351646394,-1438.027187361614,-5557.250926198356,3972.9776165866015,-2.267692111264905,-3.7924942806177557,-6.130712899115241
6614.168397814318,-301.66822202944905,2246.4156874511445,-2.462017907481655,-0.968483299614975,7.073112480832966,-952.8202485329031,2439.5668216810222,6509.417223813117,-0.013278807789451619,7.028640049646107,-2.6393355205878253,3626.145536626507,-2914.0428584311567,-5212.184811152752,-5.265913967522157,2.260437351981851,-4.91440000756948,-1570.9636989795558,-5772.933507414916,3597.0015639198905,-2.161960730925997,-3.394369554156014,-6.3974304136588644
6452.661645194937,-359.10305636926813,2665.7744708481778,-2.9196636711983355,-0.9453407568794375,6.900605257250967,-951.646597783963,2855.9510077800087,6337.6729393123915,0.05239152642552909,6.846037589939078,-3.083526394307198,3302.8032461785806,-2772.397159306684,-5495.875891760789,-5.508386226744642,2.4594290225306867,-4.538664438465105,-1697.2791653084253,-5964.285344316777,3205.8245604660488,-2.047067238881677,-2.981754002414621,-6.637227565361881
6264.053366660842,-415.0296347544005,3073.9065817058936,-3.365083033961444,-0.9182257341766891,6.699021662796833,-946.5369870863407,3260.522995939012,6139.645807554442,0.11787576717858643,6.635027941855304,-3.515133444258195,2965.602385293759,-2619.1184900688218,-5756.443765638585,-5.72770665568355,2.648068495602911,-4.143896790028769,-1816.4380609119687,-6130.488872206861,2801.093760159034,-1.923491630268523,-2.556387666182462,-6.8490592583696746
6049.134044577701,-469.2129525183049,3469.092374620956,-3.7963889787566814,-0.8872524985263606,6.469213438187711,-937.5105189067896,3651.602471993601,5916.143884854929,0.18290942659997142,6.396433282608983,-3.9323968703883603,2615.959827656014,-2454.851755284715,-5992.795933658056,-5.922966348679015,2.825570984006606,-3.731756746505181,-1927.9348324794614,-6270.83275259693,2384.5154917805457,-1.7917526454401838,-2.1200701042212424,-7.031998971148513
5808.805572115301,-521.4253586923725,3849.666959149102,-4.211756193845193,-0.852551806666272,6.212153267056139,-924.6021426980661,4027.561723093269,5668.079354775088,0.247228909703112,6.131184471969203,-4.333606615257147,2255.343969686395,-2280.287542947588,-6203.941596462434,-6.09335727547815,2.9911989633904716,-3.303973419014913,-2031.2961607987002,-6384.715210533678,1957.8479918936102,-1.6524056396864506,-1.6746525309719187,-7.185243750905327
5544.0773092838,-571.4475267086767,4214.027317362684,-4.609429057813292,-0.8142702699285075,5.928930050695033,-907.8625740872432,4386.832094128642,5396.4653538839275,0.31057242611941305,5.840318845444965,-4.717108694299552,1885.268594290429,-2096.1592064619817,-6388.995603296296,-6.238175001774538,3.1442648761339544,-2.8623381000567805,-2126.0830879784135,-6471.646887932329,1522.893855341848,-1.506040223293448,-1.2220295535728332,-7.308118624209599
5256.061672844859,-619.069384822723,4560.63912195072,-4.987729185696425,-0.7725696478552329,5.62074365994183,-887.3581586795009,4727.910301334324,5102.412416477493,0.3726809244792772,5.524977654603836,-5.081311564471926,1507.2865838759146,-1903.2397911120245,-6547.181962919841,-6.356820995935345,3.2841336122842737,-2.40869691674139,-2211.8929964409135,-6531.253190362711,1081.4922399905493,-1.3532776825623745,-0.7641305590396992,-7.4000803697815964
4945.969287491564,-664.091002192957,4888.043225055759,-5.345062502264662,-0.7276260776881054,5.288899216795569,-863.1706791344174,5049.364580875216,4787.124536479575,0.43329904875192343,5.186403120626103,-5.424692512482469,1122.9835069295077,-1702.3388182075334,-6677.836911357893,-6.448804540044046,3.4102247738470006,-1.9449434092975622,-2288.361426950934,-6563.276108010676,635.5108654498403,-1.1947681959861662,-0.30291080986732516,-7.460720605585729
4615.103727478678,-706.3234269896534,5194.861791253923,-5.679925816802124,-0.6796292470925579,4.934800959996599,-835.3971042425882,5349.8406482229,4451.8948460954625,0.49217611486245605,4.8259350685033215,-5.745804036512584,733.9711013436654,-1494.2989396903602,-6780.411532644904,-6.513744263496596,3.5220147297541637,-1.4730110553551603,-2355.1637239018182,-6567.575495230227,186.83784817208542,-1.0311878631865725,0.15965768731587895,-7.4897681499064515
4264.8558791789865,-745.5894733493022,5479.8040513507285,-5.990912881871263,-0.6287815175061918,4.559945748973038,-804.1492788621663,5628.067442245308,4098.100912570189,0.549067104871572,4.445007111912193,-6.043280188247463,341.8806766166208,-1279.992475530848,-6854.473929781879,-6.5513693163599855,3.6190384691549724,-0.9948657547212586,-2412.0164972315574,-6544.129797139796,-262.6265825207659,-0.8632355673303574,0.6215954702939296,-7.487090624784834
3896.6979558557214,-781.7244544299775,5741.671656899415,-6.276719926345167,-0.575297005336621,4.1659162593283305,-769.5535537690831,5882.862626245425,3727.199656596127,0.603733674961154,4.045142362688121,-6.3158428353728215,-51.64354392716871,-1060.3178457931162,-6899.710943842905,-6.561520197627951,3.7008912603110873,-0.5124982840972672,-2458.678891668365,-6493.036216018977,-710.9784413115145,-0.6916296944737598,1.080924993578375,-7.4526952798130965
3512.177196305443,-814.5768592473034,5979.36361846938,-6.536150660153218,-0.5194006278932738,3.7543739205214415,-731.7503547309261,6113.137816767081,3340.721898489833,0.6559451724482737,3.627948643908546,-6.562307798668177,-444.95112057140364,-836.1959088381036,-6915.92941959617,-6.544149250526276,3.7672301213716133,-0.02791672667652341,-2494.953655482714,-6414.51031473971,-1156.3183694805364,-0.5171047355425701,1.5356800089343976,-7.386729024544773
3112.9092789853157,-844.0089713695345,6191.880813626974,-6.768120754480778,-0.46132712044170837,3.327051642736723,-690.8936904304936,6317.903509906382,2940.2665411707558,0.7054796560812003,3.19511319176172,-6.781590812630693,-836.39211459335,-608.5662168015896,-6903.0570161893975,-6.4993208333064505,3.81777510772107,0.45686112197280554,-2520.6880025195474,-6308.885059022511,-1596.759995646483,-0.34040779837057633,1.9839148780659395,-7.289477668379678
2700.5714828516443,-869.8974279154428,6378.330053277356,-6.971661806392129,-0.4013200301458436,2.8857463753601142,-647.1505992369406,6496.273674186666,2527.4944021694755,0.7521249129834584,2.74839683847715,-6.972713254372708,-1224.3238062777523,-378.38319926259305,-6861.142561456101,-6.427211169730084,3.8523104185297594,0.9398153727246795,-2535.7742629663903,-6176.6093048448765,-2030.438227335325,-0.16229505833951618,2.42371374256554,-7.161364377412354
2276.8956254717664,-892.1337176234887,6537.927697405945,-7.145924800853539,-0.3396306919460399,2.432311534214291,-600.7005352444278,6647.469978823921,2104.121710305737,0.7956794648336039,2.2896276764562193,-7.134807582502006,-1607.1173943539281,-146.6122859311878,-6790.355948299759,-6.328107878920467,3.87068532270531,1.4189316885199827,-2540.15032004369,-6018.245741747449,-2455.517426940035,0.01647182334299603,2.8531994790063324,-7.002947368076087
1843.6608081054412,-910.6246170405643,6670.002813318185,-7.290183085818399,-0.2765171906458102,1.9686493290265337,-551.7346944629669,6770.82562646846,1671.913286233278,0.8359535552246989,1.820694212166555,-7.267122425938747,-1983.1646574938502,85.7740207480091,-6690.9875714861155,-6.202409179689648,3.8728149017785594,1.8922089586944724,-2533.79983154473,-5834.468306989319,-2870.1994271194,0.19512928483524664,3.2705423713466097,-6.8149168671674705
1402.6859964657774,-925.29256411114,6773.9998711904045,-7.403834877355273,-0.21224331268587163,1.496703016793987,-500.4552825449597,6865.788760284284,1232.6754296698407,0.8727701096606186,1.3435380271321302,-7.369027262235366,-2350.884558083101,317.8001119497876,-6563.447303100227,-6.050622760091522,3.858680604500092,2.3576670023466213,-2516.752236865968,-5626.059089410006,-3272.7313427309596,0.37291542420078927,3.673968438486864,-6.598091376715953
955.8224648451896,-936.0759686329577,6849.480973113401,-7.48640531176858,-0.14707749031060388,1.018449101059657,-447.07472595376015,6931.925416533958,788.2485397329979,0.905965659334579,0.8601459722279465,-7.440016625997127,-2708.729767801705,548.491266257799,-6408.26300498408,-5.873364299049705,3.828330605225093,2.813354298226156,-2489.082551817929,-5393.904745385001,-3661.413138939747,0.5490735085365759,4.0617673616734855,-6.353413289916693
504.94613030797683,-942.929459185885,6896.127612851898,-7.537548060357237,-0.0812917401169181,0.535889491898014,-391.8148290165299,6968.921995672776,340.49949829981944,0.9353912197122499,0.37254193022927673,-7.479713790462686,-3055.1930936623226,776.8776588160987,-6226.078576737542,-5.671355623693421,3.7818799556729092,3.257355734576808,-2450.910955057745,-5138.992452349986,-4034.604918117256,0.722855406834061,4.432299964251015,-6.081943910762501
51.949802780414466,-945.8240662407553,6913.741964291287,-7.557046520012615,-0.015160597354377714,0.05104363688918795,-334.90587984108976,6976.587227306361,-108.68615038414084,0.9609131150158194,-0.11722181007570175,-7.487873869164989,-3388.8137820966203,1001.9983730782161,-6017.651538407142,-5.445422483708527,3.719510517506185,3.687800367288008,-2402.4021714067953,-4862.4054279665825,-4390.733891458561,0.8935249240884999,4.784005204762855,-5.784857934928695
-401.26462382511073,-944.7473412215693,6902.247697046707,-7.544814589459749,0.051039953150973844,-0.43405937023975366,-276.58570860347254,6954.853607200102,-557.4121875854917,0.9824137399790493,-0.6070735171660029,-7.464386289778955,-3708.18367751536,1222.9054015833324,-5783.8501478593935,-5.196491922743178,3.641470661512685,4.102869168807314,-2343.764658585095,-4565.318045076615,-4728.301004806282,1.0603610169230888,5.115406653304175,-5.463437452775208
-852.7940147829925,-939.703411335579,6861.690318029343,-7.500897036824726,0.11703354892322569,-0.9173886991275624,-217.09870221754693,6903.7782878027165,-1003.7798365047779,0.9997922507131765,-1.0949312595342244,-7.409276598656729,-4011.953210561496,1438.6676213008247,-5525.650054080503,-4.925589226824581,3.548074718102526,4.500802743785047,-2275.2496049882643,-4248.990574127098,-5045.887191879835,1.2226608740263853,5.4251184300443525,-5.119065536983427
-1300.7418475605464,-930.7129700110954,6792.237037971154,-7.425469459630919,0.1825445242666247,-1.3969197075357112,-156.6947798689023,6823.543407402308,-1445.8959660194703,1.0129651771797545,-1.5787123641504317,-7.322707561995857,-4298.8371901019145,1648.3747281519138,-5244.130489288637,-4.633834430923684,3.439702163443369,4.879908980641366,-2197.1497470394943,-3914.7635857465866,-5342.159231867766,1.3797428479047358,5.711850593664097,-4.753219477351731
-1743.2260501173303,-917.8132028027502,6694.17616207817,-7.318837833573939,0.24729898685293727,-1.8706418784062366,-95.62833432141808,6714.4558470022475,-1881.8813387302223,1.0218669505931566,-2.056343022311284,-7.2049795378847685,-4567.6203719393725,1851.1411143832495,-4940.4700047979,-4.322438367275295,3.316796525908199,5.23857060145847,-2109.7980153609565,-3564.052046635105,-5615.875192052912,1.5309492277127696,5.97441397580955,-4.367463723703909
-2178.3867995983296,-901.0576486491767,6567.916004193062,-7.181437641796262,0.31102589594145647,-2.3365667649316775,-34.15714427700798,6576.946408207457,-2309.8788590123577,1.0264503400505265,-2.5257679713398247,-7.056530102395094,-4817.162776348516,2046.1096715776498,-4615.94175802597,-3.9926982427963207,3.179863998637134,5.575252566108147,-2013.5660195266332,-3198.3391419307122,-5865.889439713679,1.6756488461306394,6.211724465289665,-3.963442594846303
-2604.3942558958056,-880.5159964092693,6413.983324177051,-7.013832572170304,0.373458141355613,-2.792735936742762,27.45873662119358,6411.568409762945,-2728.061776042429,1.0266867937829658,-2.9849601788788602,-6.877932922187164,-5046.4047259224135,2232.4555012885526,-4271.90836086347,-3.6459927378662935,3.0294717459178413,5.888509280623053,-1908.8623814880875,-2819.169856787063,-6091.157210898055,1.8132395162969135,6.4228067524035755,-3.5428728072222815
-3019.45620369542,-856.2738166702698,6233.021288742145,-6.8167127665791645,0.4343336218311635,-3.23722891656711,88.95810831074746,6218.995704795344,-3134.641796599769,1.0225666816065067,-3.4319304563276822,-6.669895875491154,-5254.371574926408,2409.389514622906,-3909.8163027786427,-3.283776624714514,2.8662458937387805,6.176991554786831,-1796.130927919419,-2428.144349101736,-6290.738726730555,1.943150297579581,6.606797549291894,-3.107535871580948
-3421.825575578958,-828.4322289227448,6025.786956741003,-6.590892603603731,0.49339632070703965,-3.6681710919815287,150.0797643571434,6000.020125182832,-3527.877062832741,1.014099436388982,-3.8647369293041858,-6.433258432541094,-5440.178101452807,2576.1619016153204,-3531.189965455984,-2.907574910524802,2.6908691982057538,6.439453250002834,-1675.8487517261692,-2026.9111442483418,-6463.802850631049,2.0648435913854537,6.762948306418791,-2.6592703998614544
-3809.8078275912535,-797.1075043412914,5793.148291005964,-6.337307994589239,0.5503973761805118,-4.083741581388486,210.56363743312045,5755.548363728934,-3906.07995110967,1.0013135936009272,-4.2814942958125375,-6.168988315294376,-5603.03253420007,2732.065450973046,-3137.625249388627,-2.518976517911703,2.5040783894470917,6.674757555914032,-1548.5241528289714,-1617.1601813670484,-6609.630282159874,2.1778170701971233,6.890627448122674,-2.199964357880629
-4181.768137466465,-762.4306046008547,5536.080700258989,-6.0570131729295245,0.6050961425280561,-4.482181027349666,270.1519441179638,5486.598308856906,-4267.624649509588,0.9842567292456437,-4.680382806945081,-5.87817746430093,-5742.240186697229,2876.4387007593973,-2730.7828365765486,-2.1196275234010065,2.3066611930536918,6.881882833151214,-1414.694468093709,-1200.615739342306,-6727.61628513471,2.2816054445318716,6.989322151591588,-1.7315472925996371
-4536.138394529951,-724.5466573999753,5255.663116412593,-5.751176957671926,0.6572612378407574,-4.8617992841894715,328.59032295768577,5194.294850297119,-4610.954473397189,0.9629952976267873,-5.059656910277334,-5.562037347655502,-5857.2066732766625,3008.668900847799,-2312.3811172330547,-1.7112239827016713,2.0994530358740096,7.059927960092414,-1274.923799966017,-779.029269127435,-6817.272949188793,2.3757820735045896,7.058639693652076,-1.2559825560365179
-4871.423949232034,-683.614369654825,4953.073614752444,-5.42107847524755,0.7066715729788694,-5.220982960637076,385.62895984697366,4879.865177645718,-4934.588880805815,0.9376143714747317,-5.417653502409696,-5.221893652871663,-5947.440683068464,3128.194768536579,-1884.188812072547,-1.2955043796141872,1.88333344796277,7.208117123675405,-1129.8006530106552,-354.1721576443061,-6878.230985071872,2.459960425134781,7.098308388490454,-0.7752595415765003
-5186.210089414755,-639.8053796698051,4629.584587021919,-5.068102327244578,0.753117355655332,-5.558202772507674,441.02369497370216,4544.633596678378,-5237.130151947108,0.9082172878830685,-5.752799744111374,-4.859180407103315,-6012.556290733559,3234.509019573496,-1448.0173252440552,-0.874241743110016,1.6592221775076268,7.325803998108971,-979.9354871871925,72.17155283311824,-6910.241054766966,2.5337953924762706,7.108178136988791,-0.29138594277959085
-5479.168209844553,-593.3035499776046,4286.557480285928,-4.6937331975788465,0.7964010628521963,-5.872020655321146,494.5371057978562,4190.015890874389,-5517.269699993842,0.8749252042770909,-6.06362039894314,-4.475433574310694,-6052.274785540366,3327.160657996719,-1005.7128661904661,-0.4492354841758835,1.4280750404684976,7.412475260709392,-825.9581963428611,498.21246704530205,-6913.174637954289,2.596984471099186,7.088220604936541,0.19361995996962736
-5749.061641338067,-544.3042029675087,3925.437117587799,-4.299549899030258,0.8363383741935474,-6.161096582585851,545.9395608086932,3817.513257727396,-5773.793983257162,0.8378765692273388,-6.3487446637705585,-4.072284179688798,-6066.426003675889,3405.7570096439167,-559.1483815616816,-0.02230301020275499,1.1908795313005145,7.467753400921001,-668.5155200992014,922.163139010943,-6887.024436558632,2.6492688024690234,7.038529043193116,0.6777369832889517
-5994.751106029865,-493.01330187687034,3547.745619765914,-3.887218866707741,0.8727590584755204,-6.424195032468269,595.0102391057384,3428.705851092548,-6005.589991914481,0.7972265133219205,-6.60691246691918,-3.6514510119787693,-6054.949152307855,3469.9654858921795,-110.21534070905054,0.4047288202016046,0.9486502253421315,7.491398786685935,-508.26839707531514,1342.245352980711,-6831.9043191380115,2.6904340864168996,6.959317758176121,1.1589486958519555
-6215.199766031644,-439.64658019678785,3155.075951290344,-3.458487114338662,0.9055078053143106,-6.660191043913582,641.5381111692261,3025.24596206608,-6211.650285457272,0.7531461655192734,-6.836980216570647,-3.2147329532671094,-6017.893117808939,3519.515066138926,339.18457983153934,0.830032335263013,0.7024240070975496,7.483310961484439,-345.8892672466947,1756.6973622281675,-6748.048806786363,2.7203113642628134,6.85092123610238,1.6352510465279775
-6409.477833948499,-384.4286230275463,2749.0851165285385,-3.015174678075874,0.9344449938356485,-6.868075803114387,685.3228765124687,2608.8508717504787,-6391.07755994448,0.7058219004257429,-7.037925988084058,-2.7640009837077306,-5955.4162546372545,3554.1974896803617,787.147866154911,1.2517877118051965,0.45325516160848034,7.443529155311493,-182.05933119875345,2163.781064882317,-6635.812102111904,2.7387776723353774,6.713792919488783,2.104659967230693
-6576.766715468356,-327.59190439976936,2331.48703636126,-2.559166581480714,0.9594473905052936,-7.046961702624052,726.1758542317156,2181.2954097789884,-6543.088726904309,0.6554545217968055,-7.20885414402253,-2.301189905500023,-5867.78565555229,3573.868149945479,1231.7775436946856,1.6681915906293887,0.2022103682988293,7.372232003298272,-17.465774106488855,2561.7890957758495,-6495.666662795714,2.7457565637293246,6.548503629797504,2.5652189505411545
-6716.362656526378,-269.3757850405515,1904.0451384504438,-2.092404364166364,0.9804087685928629,-7.196086818397879,763.9208227789893,1744.4042527222914,-6667.018488276796,0.6022583872727248,-7.3489993845989625,-1.8282898266916732,-5755.375908041832,3578.446686451243,1671.191513360043,2.0774655759826874,-0.04963636198208573,7.269736476320161,147.20103754197658,2949.0518127907358,-6328.201321308879,2.741218494261149,6.35573962603979,3.015006599384932
-6827.67987034971,-210.02547549719986,1468.5646976151934,-1.6168772249686045,0.9972404423657093,-7.314818754579341,798.3948055725706,1300.0439965508515,-6762.322394101006,0.5464604789623931,-7.45773022892205,-1.347337441251697,-5618.667345952051,3567.9172723062507,2103.530800214176,2.477864551666556,-0.30120876553681397,7.13649603844249,311.25037816428335,3323.9441554685727,-6134.118952641056,2.725181066826623,6.136300285862396,3.452144142167249
-6910.253122973685,-149.79096992227002,1026.8849656104708,-1.134612838159341,1.0098717099127,-7.402657811832518,829.4487993228722,850.1150372560559,-6828.579371711929,0.48829942402254267,-7.534551928792596,-0.8604071376984562,-5458.243809261332,3542.3285975522795,2526.9676690037377,2.8676847498530895,-0.5514333792778345,6.9730980561311915,473.993995536293,3684.8923527697475,-5914.233692428403,2.697709126828813,5.891095393324181,3.874802901991659
-6963.739759536659,-88.92595616096648,580.8711320425517,-0.6476679078666369,1.0182501994793223,-7.459239442303987,856.9484421855169,396.54329361873727,-6865.493717030831,0.4280244688868355,-7.579108816917544,-0.36960196469121265,-5274.789928635438,3501.793551042233,2939.7135626289914,3.245271513514992,-0.7992445296438183,6.780260493504344,634.7489442908416,4030.380455876223,-5669.467708712237,2.6589147001187103,5.621142016377593,4.281211703131883
-6987.921157739625,-27.68670805578238,132.40616012378865,-0.1581185312821493,1.0223421153288075,-7.484335962679288,880.7746190582742,-58.728193973257675,-6872.896540134934,0.36589441032546255,-7.591186090398424,0.1229555212947214,-5069.0879547725835,3446.488605858063,3340.0268219571612,3.6090266993748252,-1.0435892196940204,6.558827936254738,792.8404107346489,4358.956670908363,-5400.847531744531,2.608956764046615,5.327560957103259,4.669664192046152
-6982.703599219015,33.66903391470442,-316.6174575923206,0.33194955476527055,1.0221323803966706,-7.477857506042198,900.8240015166034,-513.7477547539584,-6850.7466587217095,0.3021764861047,-7.570711028407256,0.6151325035228647,-4842.0141555281025,3376.652915425837,3726.2201481597385,3.9574156752406755,-1.2834318799902389,6.309766994001465,947.6045186767025,4669.239465441956,-5109.499947799939,2.548040841818492,5.011572759055849,5.038526044189883
-6948.118554137093,94.88318742175785,-764.3059774900753,0.8204507668512376,1.017624674341816,-7.439852203080975,917.0095200388578,-966.5636348089535,-6799.130934397492,0.2371452277075757,-7.517753640342896,1.1047952264591896,-4594.534806348571,3292.5871294455023,4096.667771918886,4.288973873288138,-1.5177589524089063,6.03416113654278,1098.3911053728916,4959.923421844371,-4796.6474648572985,2.4764184104271623,4.674493258663491,5.38624202197326
-6884.322378947682,155.69845221346895,-1208.7726709149163,1.305309429797202,1.0088413669768865,-7.370505593325641,929.2607663139789,-1415.2325659490723,-6718.2640479885995,0.1710812774054882,-7.432526737769342,1.589818369972674,-4327.701801608315,3194.6519404850064,4449.812297309312,4.602312869018935,-1.7455832800780833,5.733205023646379,1244.5664561225967,5229.784809773498,-4463.603360260724,2.394386113003066,4.317728671426353,5.711342843698399
-6791.595431945997,215.8594269396641,-1648.1460320176864,1.7844694163702306,0.995823348443216,-7.270139277245772,937.5243235607841,-1857.8283213778477,-6608.487711371079,0.104270171962071,-7.315385420409708,2.0680944539650783,-4042.6479160063177,3083.2663735653855,4784.171191824408,4.896125964007348,-1.9659482810643312,5.40819839054577,1385.515985533377,5477.686849770227,-4111.766323029967,2.302284767503262,3.942770208578545,6.012451818453993
-6670.340615760386,275.1137127541653,-2080.5778824438944,2.255903597417039,0.9786297588410169,-7.139208829892183,941.764022929009,-2292.450222635031,-6470.269314719701,0.03700109542059856,-7.166825963752541,2.5375432487142384,-3740.5817462443238,2958.9058322669725,5098.342897780134,5.169193258866011,-2.1779318880901517,5.060539552189695,1520.646853029292,5702.584639787193,-3742.6147063150247,2.2004981652101603,3.551188225762451,6.288291197976387
-6521.081360294426,333.2129977750115,-2504.2513294149344,2.717623032084643,0.9573376212942581,-6.978301006042444,941.9611242090378,-2717.2315614857393,-6304.20000966176,-0.030434396220616847,-6.987484093758512,2.996121162632338,-3422.7823637788956,2822.0999158082936,5391.012544098661,5.420386210857681,-2.3806502412857515,4.6917185885518915,1649.3904998444043,5903.529716786016,-3357.7004085218155,2.0894516545044284,3.1446259119291917,6.537688193604181
-6344.459063690346,389.9141167573491,-2917.3885358036964,3.167685833280948,0.9320413835858913,-6.788130275245574,938.1144192605525,-3130.347899515253,-6110.992230652167,-0.09774367511113098,-6.778132633043837,3.441830574560129,-3090.5937095485233,2673.4300221891854,5660.95724115159,5.648671678000596,-2.5732611256113342,4.303310271044066,1771.205094540423,6079.674226242707,-2958.6424048037074,1.9696105077537565,2.7247925339052483,6.759580604816745
-6141.230012578933,444.980080672979,-3318.258263337428,3.6042056502726507,0.9028523745105602,-6.569534732522,930.2402567902324,-3530.0252072486014,-5891.476659015889,-0.1646343624090483,-6.53967850302236,3.87272907238819,-2745.418761262821,2513.526752858216,5907.050944842313,5.8531154581381255,-2.7549671489758785,3.896966786433138,1885.577874037328,6230.274673552708,-2547.119953839671,1.841478071850123,2.2934562596139703,6.953022005568112
